"design_id","scenario_id","innovation","innovation_label","phi","N","M","Q","comparison","paired_coverage_difference","paired_coverage_difference_mcse","paired_mean_length_difference","paired_mean_length_difference_mcse"
"laplace_phi080_N4096_M256_Q16","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,256,16,"V_oracle_minus_V_feasible",0.00019,5.19583101790269e-05,8.89232395067836e-05,1.40588266865728e-06
"laplace_phi080_N4096_M256_Q16","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,256,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00068,8.24344827996121e-05,-0.000535832636172551,7.47992850247795e-07
"laplace_phi080_N4096_M256_Q16","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,256,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00014,4.89880393390058e-05,8.76273359975182e-05,1.47519800060095e-06
"laplace_phi080_N4096_M256_Q16","laplace_phi080_N4096","laplace","Standardized Laplace",0.8,4096,256,16,"VK_leading_oracle_minus_F_feasible_leading",0.00022,4.89850997283863e-05,8.75213213096467e-05,1.47945577581403e-06
"laplace_phi080_N8100_M90_Q90","laplace_phi080_N8100","laplace","Standardized Laplace",0.8,8100,90,90,"K_asym_full_minus_K_leading",-0.00034,5.82998969877296e-05,-0.000170250015025682,9.35076078732877e-08
"laplace_phi080_N8100_M90_Q90","laplace_phi080_N8100","laplace","Standardized Laplace",0.8,8100,90,90,"V_oracle_minus_V_feasible",0.00061,8.99797753031182e-05,0.000152909828116261,2.86652232067309e-06
"laplace_phi080_N8100_M90_Q90","laplace_phi080_N8100","laplace","Standardized Laplace",0.8,8100,90,90,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00024,4.89841606489276e-05,-0.000174850287321055,9.62618271942071e-08
"laplace_phi080_N8100_M90_Q90","laplace_phi080_N8100","laplace","Standardized Laplace",0.8,8100,90,90,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00047,8.42488099537304e-05,0.0001529055323174,2.88811794060603e-06
"laplace_phi080_N8100_M90_Q90","laplace_phi080_N8100","laplace","Standardized Laplace",0.8,8100,90,90,"VK_leading_oracle_minus_F_feasible_leading",0.00041,7.80921249794103e-05,0.000152902084464367,2.89208670574828e-06
"laplace_phi020_N4096_M16_Q256","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,16,256,"K_asym_full_minus_K_leading",0,0,-5.37083611023647e-06,1.78002620975211e-09
"laplace_phi020_N4096_M16_Q256","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,16,256,"V_oracle_minus_V_feasible",1e-05,0.000151328212843078,-7.75045918906024e-05,6.56512630359786e-06
"laplace_phi020_N4096_M16_Q256","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,16,256,"VK_asym_full_oracle_minus_VK_leading_oracle",-2e-05,1.41420649121689e-05,-5.44388521149796e-06,1.80506065563654e-09
"laplace_phi020_N4096_M16_Q256","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,16,256,"VK_asym_full_oracle_minus_VK_asym_full_feasible",-0.00018,0.000156843622755979,-7.8587746725833e-05,6.58430503672392e-06
"laplace_phi020_N4096_M16_Q256","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,16,256,"VK_leading_oracle_minus_F_feasible_leading",-0.00017,0.000155884425134585,-7.8614941933468e-05,6.58478490550709e-06
"laplace_phi020_N4096_M64_Q64","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,64,64,"K_asym_full_minus_K_leading",0,0,-5.68036481362829e-06,3.77578497996625e-09
"laplace_phi020_N4096_M64_Q64","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,64,64,"V_oracle_minus_V_feasible",-9e-05,0.000141067778040132,-9.69031323535231e-05,5.25645204246536e-06
"laplace_phi020_N4096_M64_Q64","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,64,64,"VK_asym_full_oracle_minus_VK_leading_oracle",-2e-05,1.41420649121689e-05,-5.7001548404965e-06,3.79055262848128e-09
"laplace_phi020_N4096_M64_Q64","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,64,64,"VK_asym_full_oracle_minus_VK_asym_full_feasible",1e-04,0.000131149044985924,-0.000102166294140059,5.32218370855103e-06
"laplace_phi020_N4096_M64_Q64","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,64,64,"VK_leading_oracle_minus_F_feasible_leading",1e-04,0.000131909340081512,-0.000102199523113618,5.32259315895511e-06
"laplace_phi020_N4096_M256_Q16","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,256,16,"K_asym_full_minus_K_leading",-2e-05,1.41420649121689e-05,-6.19298575281963e-06,8.67898060247654e-09
"laplace_phi020_N4096_M256_Q16","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,256,16,"V_oracle_minus_V_feasible",8e-05,6.3245363464526e-05,-2.29355020159492e-05,1.23000332773723e-06
"laplace_phi020_N4096_M256_Q16","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,256,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-1e-05,1e-05,-6.1978923424134e-06,8.68696233713324e-09
"laplace_phi020_N4096_M256_Q16","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,256,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",1e-05,6.08279212233987e-05,-2.84784644963222e-05,1.29381918459173e-06
"laplace_phi020_N4096_M256_Q16","laplace_phi020_N4096","laplace","Standardized Laplace",0.2,4096,256,16,"VK_leading_oracle_minus_F_feasible_leading",-1e-05,6.08279212233987e-05,-2.84880725114019e-05,1.2939236490504e-06
"laplace_phi050_N4096_M16_Q256","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,16,256,"K_asym_full_minus_K_leading",-0.00014,3.74141416870678e-05,-6.52171131751161e-05,2.15791095084137e-08
"laplace_phi050_N4096_M16_Q256","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,16,256,"V_oracle_minus_V_feasible",2e-04,0.000126490157710393,-8.09117130100898e-06,6.96331540410003e-06
"laplace_phi050_N4096_M16_Q256","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,16,256,"VK_asym_full_oracle_minus_VK_leading_oracle",-7e-05,2.64567193654088e-05,-6.81905535413235e-05,2.26023177187008e-08
"laplace_phi050_N4096_M16_Q256","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,16,256,"VK_asym_full_oracle_minus_VK_asym_full_feasible",2e-04,0.000130383166082512,-8.89885424685991e-06,6.97970248459584e-06
"laplace_phi050_N4096_M16_Q256","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,16,256,"VK_leading_oracle_minus_F_feasible_leading",0.00017,0.000128451843111572,-9.12236299464018e-06,6.98421851439384e-06
"laplace_phi050_N4096_M64_Q64","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,64,64,"K_asym_full_minus_K_leading",-0.00013,3.6053349337336e-05,-7.053402123488e-05,4.66013946548722e-08
"laplace_phi050_N4096_M64_Q64","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,64,64,"V_oracle_minus_V_feasible",1e-04,0.000131149044985924,-9.95401550484192e-05,6.46544647389341e-06
"laplace_phi050_N4096_M64_Q64","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,64,64,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00013,3.6053349337336e-05,-7.13304334800825e-05,4.71995718481937e-08
"laplace_phi050_N4096_M64_Q64","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,64,64,"VK_asym_full_oracle_minus_VK_asym_full_feasible",3e-04,0.000121652159834834,-0.000105653854347613,6.54256527834162e-06
"laplace_phi050_N4096_M64_Q64","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,64,64,"VK_leading_oracle_minus_F_feasible_leading",3e-04,0.000119160572306531,-0.000106013297291204,6.5470352149809e-06
"laplace_phi050_N4096_M256_Q16","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,256,16,"K_asym_full_minus_K_leading",-0.00017,4.12277576067384e-05,-7.7137857072665e-05,1.09132695242713e-07
"laplace_phi050_N4096_M256_Q16","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,256,16,"V_oracle_minus_V_feasible",8e-05,6.78231671320353e-05,-2.39136364898421e-05,1.49436272066261e-06
"laplace_phi050_N4096_M256_Q16","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,256,16,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00012,3.4639110824038e-05,-7.73340166477634e-05,1.09456499754693e-07
"laplace_phi050_N4096_M256_Q16","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,256,16,"VK_asym_full_oracle_minus_VK_asym_full_feasible",5e-05,5.56776975104036e-05,-3.05591636144729e-05,1.57138948007699e-06
"laplace_phi050_N4096_M256_Q16","laplace_phi050_N4096","laplace","Standardized Laplace",0.5,4096,256,16,"VK_leading_oracle_minus_F_feasible_leading",-3e-05,5.74458353602766e-05,-3.06626422597632e-05,1.57252078458234e-06
"laplace_phi050_N8100_M90_Q90","laplace_phi050_N8100","laplace","Standardized Laplace",0.5,8100,90,90,"K_asym_full_minus_K_leading",-8e-05,2.82832812707436e-05,-2.50350769274972e-05,1.37173145396815e-08
"laplace_phi050_N8100_M90_Q90","laplace_phi050_N8100","laplace","Standardized Laplace",0.5,8100,90,90,"V_oracle_minus_V_feasible",1e-04,9.38082512355923e-05,-3.68100027854218e-05,2.74640672597011e-06
"laplace_phi050_N8100_M90_Q90","laplace_phi050_N8100","laplace","Standardized Laplace",0.5,8100,90,90,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00012,3.4639110824038e-05,-2.52323958301539e-05,1.38351830810972e-08
"laplace_phi050_N8100_M90_Q90","laplace_phi050_N8100","laplace","Standardized Laplace",0.5,8100,90,90,"VK_asym_full_oracle_minus_VK_asym_full_feasible",-0.00015,9.11035564540704e-05,-3.82493327307445e-05,2.76976832590328e-06
"laplace_phi050_N8100_M90_Q90","laplace_phi050_N8100","laplace","Standardized Laplace",0.5,8100,90,90,"VK_leading_oracle_minus_F_feasible_leading",-9e-05,9.43398537208957e-05,-3.83079537069652e-05,2.7707104233974e-06
"laplace_phi020_N64_M8_Q8","laplace_phi020_N64","laplace","Standardized Laplace",0.2,64,8,8,"K_asym_full_minus_K_leading",-0.00145,0.000120329214205021,-0.00298800435211528,6.57403541365649e-06
"laplace_phi020_N64_M8_Q8","laplace_phi020_N64","laplace","Standardized Laplace",0.2,64,8,8,"V_oracle_minus_V_feasible",0.00384,0.000383997419965532,-0.0099295013885766,0.000209846886764544
"laplace_phi020_N64_M8_Q8","laplace_phi020_N64","laplace","Standardized Laplace",0.2,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00123,0.000110837691467923,-0.00303832791213777,6.7038051696753e-06
"laplace_phi020_N64_M8_Q8","laplace_phi020_N64","laplace","Standardized Laplace",0.2,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00356,0.000355913656306284,-0.0141322236394781,0.000222362931265739
"laplace_phi020_N64_M8_Q8","laplace_phi020_N64","laplace","Standardized Laplace",0.2,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.00331,0.00035212452189075,-0.0143882774938215,0.000223020976444502
"laplace_phi020_N100_M10_Q10","laplace_phi020_N100","laplace","Standardized Laplace",0.2,100,10,10,"K_asym_full_minus_K_leading",-8e-04,8.94073818920975e-05,-0.00158364001917883,3.05884998633521e-06
"laplace_phi020_N100_M10_Q10","laplace_phi020_N100","laplace","Standardized Laplace",0.2,100,10,10,"V_oracle_minus_V_feasible",0.0036,0.000364241302871142,-0.00850163652910693,0.000170678511441906
"laplace_phi020_N100_M10_Q10","laplace_phi020_N100","laplace","Standardized Laplace",0.2,100,10,10,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00082,9.05171692751123e-05,-0.00161021484159539,3.11849023944474e-06
"laplace_phi020_N100_M10_Q10","laplace_phi020_N100","laplace","Standardized Laplace",0.2,100,10,10,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.003,0.000336022512804263,-0.0114258229937643,0.000180860771793838
"laplace_phi020_N100_M10_Q10","laplace_phi020_N100","laplace","Standardized Laplace",0.2,100,10,10,"VK_leading_oracle_minus_F_feasible_leading",0.00283,0.000333198171078732,-0.0115651343981293,0.000181300536258348
"laplace_phi020_N225_M15_Q15","laplace_phi020_N225","laplace","Standardized Laplace",0.2,225,15,15,"K_asym_full_minus_K_leading",-0.00029,5.38441082373914e-05,-0.000476019032250565,7.32564628612057e-07
"laplace_phi020_N225_M15_Q15","laplace_phi020_N225","laplace","Standardized Laplace",0.2,225,15,15,"V_oracle_minus_V_feasible",0.00231,0.000305364653284749,-0.00409469840925905,9.72603692873211e-05
"laplace_phi020_N225_M15_Q15","laplace_phi020_N225","laplace","Standardized Laplace",0.2,225,15,15,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00029,5.38441082373914e-05,-0.000482508396234579,7.44230697571919e-07
"laplace_phi020_N225_M15_Q15","laplace_phi020_N225","laplace","Standardized Laplace",0.2,225,15,15,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00213,0.000289232549265596,-0.00513900672572525,0.000101942741542593
"laplace_phi020_N225_M15_Q15","laplace_phi020_N225","laplace","Standardized Laplace",0.2,225,15,15,"VK_leading_oracle_minus_F_feasible_leading",0.0021,0.00028906181962922,-0.00517057104352822,0.000102076177854487
"laplace_phi020_N400_M20_Q20","laplace_phi020_N400","laplace","Standardized Laplace",0.2,400,20,20,"K_asym_full_minus_K_leading",-0.00015,3.8727122251724e-05,-0.000199574632615877,2.59570188396614e-07
"laplace_phi020_N400_M20_Q20","laplace_phi020_N400","laplace","Standardized Laplace",0.2,400,20,20,"V_oracle_minus_V_feasible",0.00154,0.000296946402186754,-0.00301650939961892,7.45850574918196e-05
"laplace_phi020_N400_M20_Q20","laplace_phi020_N400","laplace","Standardized Laplace",0.2,400,20,20,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00018,4.24228004372645e-05,-0.00020174899578783,2.62916868403987e-07
"laplace_phi020_N400_M20_Q20","laplace_phi020_N400","laplace","Standardized Laplace",0.2,400,20,20,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.0018,0.00028942777628344,-0.00358069429089226,7.74417210760371e-05
"laplace_phi020_N400_M20_Q20","laplace_phi020_N400","laplace","Standardized Laplace",0.2,400,20,20,"VK_leading_oracle_minus_F_feasible_leading",0.00185,0.000291661834435458,-0.00359305720122358,7.75016115353491e-05
"laplace_phi020_N1024_M32_Q32","laplace_phi020_N1024","laplace","Standardized Laplace",0.2,1024,32,32,"K_asym_full_minus_K_leading",-6e-05,2.44942850416173e-05,-4.72986384565509e-05,4.68303159838047e-08
"laplace_phi020_N1024_M32_Q32","laplace_phi020_N1024","laplace","Standardized Laplace",0.2,1024,32,32,"V_oracle_minus_V_feasible",0.00055,0.000223377424944285,-0.000799693791028815,2.80591216969647e-05
"laplace_phi020_N1024_M32_Q32","laplace_phi020_N1024","laplace","Standardized Laplace",0.2,1024,32,32,"VK_asym_full_oracle_minus_VK_leading_oracle",-6e-05,2.44942850416173e-05,-4.76327829273658e-05,4.72205505446882e-08
"laplace_phi020_N1024_M32_Q32","laplace_phi020_N1024","laplace","Standardized Laplace",0.2,1024,32,32,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00081,0.000217471634792033,-0.000896233092337964,2.87586904395521e-05
"laplace_phi020_N1024_M32_Q32","laplace_phi020_N1024","laplace","Standardized Laplace",0.2,1024,32,32,"VK_leading_oracle_minus_F_feasible_leading",8e-04,0.000217701800499535,-0.000897500755581765,2.8767622958594e-05
"laplace_phi020_N8100_M90_Q90","laplace_phi020_N8100","laplace","Standardized Laplace",0.2,8100,90,90,"K_asym_full_minus_K_leading",-1e-05,1e-05,-2.00807837893006e-06,1.10994548550627e-09
"laplace_phi020_N8100_M90_Q90","laplace_phi020_N8100","laplace","Standardized Laplace",0.2,8100,90,90,"V_oracle_minus_V_feasible",0.00012,0.000103922875247175,-2.32891917177151e-05,2.22637931562652e-06
"laplace_phi020_N8100_M90_Q90","laplace_phi020_N8100","laplace","Standardized Laplace",0.2,8100,90,90,"VK_asym_full_oracle_minus_VK_leading_oracle",0,0,-2.01298924643189e-06,1.11295269380515e-09
"laplace_phi020_N8100_M90_Q90","laplace_phi020_N8100","laplace","Standardized Laplace",0.2,8100,90,90,"VK_asym_full_oracle_minus_VK_asym_full_feasible",-1e-05,9.94992361828974e-05,-2.43996265349861e-05,2.24595004229058e-06
"laplace_phi020_N8100_M90_Q90","laplace_phi020_N8100","laplace","Standardized Laplace",0.2,8100,90,90,"VK_leading_oracle_minus_F_feasible_leading",-5e-05,0.000101489299932456,-2.44045502749144e-05,2.24603602220258e-06
"centered_gamma4_phi020_N100_M10_Q10","centered_gamma4_phi020_N100","centered_gamma4","Centered Gamma(4)",0.2,100,10,10,"K_asym_full_minus_K_leading",-0.00251,0.000158231632022468,-0.00443786696756682,8.22788752697989e-06
"centered_gamma4_phi020_N100_M10_Q10","centered_gamma4_phi020_N100","centered_gamma4","Centered Gamma(4)",0.2,100,10,10,"V_oracle_minus_V_feasible",0.00359,0.000361901131145355,-0.00795320778756036,0.000169620993178788
"centered_gamma4_phi020_N100_M10_Q10","centered_gamma4_phi020_N100","centered_gamma4","Centered Gamma(4)",0.2,100,10,10,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00219,0.000147825090977734,-0.00451173245486393,8.38591363025396e-06
"centered_gamma4_phi020_N100_M10_Q10","centered_gamma4_phi020_N100","centered_gamma4","Centered Gamma(4)",0.2,100,10,10,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00295,0.000340020780455124,-0.0105590097765368,0.000178564735598705
"centered_gamma4_phi020_N100_M10_Q10","centered_gamma4_phi020_N100","centered_gamma4","Centered Gamma(4)",0.2,100,10,10,"VK_leading_oracle_minus_F_feasible_leading",0.00276,0.000336934651304363,-0.0109424444908594,0.00017975901094656
"centered_gamma4_phi020_N225_M15_Q15","centered_gamma4_phi020_N225","centered_gamma4","Centered Gamma(4)",0.2,225,15,15,"K_asym_full_minus_K_leading",-0.00105,0.000102416209121403,-0.00134698499004907,1.98267491032655e-06
"centered_gamma4_phi020_N225_M15_Q15","centered_gamma4_phi020_N225","centered_gamma4","Centered Gamma(4)",0.2,225,15,15,"V_oracle_minus_V_feasible",0.00211,0.000300759677423413,-0.00402128176559606,9.72566290994014e-05
"centered_gamma4_phi020_N225_M15_Q15","centered_gamma4_phi020_N225","centered_gamma4","Centered Gamma(4)",0.2,225,15,15,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00092,9.58729780296782e-05,-0.00136520605471888,2.01392095140078e-06
"centered_gamma4_phi020_N225_M15_Q15","centered_gamma4_phi020_N225","centered_gamma4","Centered Gamma(4)",0.2,225,15,15,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00191,0.000296081738112901,-0.00499383530376038,0.000101571674331857
"centered_gamma4_phi020_N225_M15_Q15","centered_gamma4_phi020_N225","centered_gamma4","Centered Gamma(4)",0.2,225,15,15,"VK_leading_oracle_minus_F_feasible_leading",0.00175,0.000295076677666089,-0.00508217582705734,0.000101940395632695
"centered_gamma4_phi020_N400_M20_Q20","centered_gamma4_phi020_N400","centered_gamma4","Centered Gamma(4)",0.2,400,20,20,"K_asym_full_minus_K_leading",-0.00058,7.61360227943361e-05,-0.000565293630578991,7.09379572869104e-07
"centered_gamma4_phi020_N400_M20_Q20","centered_gamma4_phi020_N400","centered_gamma4","Centered Gamma(4)",0.2,400,20,20,"V_oracle_minus_V_feasible",0.00194,0.000298602169504102,-0.0029506039042735,7.438899785855e-05
"centered_gamma4_phi020_N400_M20_Q20","centered_gamma4_phi020_N400","centered_gamma4","Centered Gamma(4)",0.2,400,20,20,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00043,6.55606130381635e-05,-0.00057140541233732,7.18361248510688e-07
"centered_gamma4_phi020_N400_M20_Q20","centered_gamma4_phi020_N400","centered_gamma4","Centered Gamma(4)",0.2,400,20,20,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00136,0.000288760000386789,-0.00348248356652282,7.70760288270025e-05
"centered_gamma4_phi020_N400_M20_Q20","centered_gamma4_phi020_N400","centered_gamma4","Centered Gamma(4)",0.2,400,20,20,"VK_leading_oracle_minus_F_feasible_leading",0.00121,0.000287204080510425,-0.00351704878714265,7.72430159731327e-05
"centered_gamma4_phi020_N64_M8_Q8","centered_gamma4_phi020_N64","centered_gamma4","Centered Gamma(4)",0.2,64,8,8,"K_asym_full_minus_K_leading",-0.00434,0.000207875145509898,-0.0083455472770456,1.74266729296908e-05
"centered_gamma4_phi020_N64_M8_Q8","centered_gamma4_phi020_N64","centered_gamma4","Centered Gamma(4)",0.2,64,8,8,"V_oracle_minus_V_feasible",0.00393,0.000382291789697509,-0.00972842060351748,0.000202849600358793
"centered_gamma4_phi020_N64_M8_Q8","centered_gamma4_phi020_N64","centered_gamma4","Centered Gamma(4)",0.2,64,8,8,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00365,0.000190701700756408,-0.00848497953525343,1.77671196081803e-05
"centered_gamma4_phi020_N64_M8_Q8","centered_gamma4_phi020_N64","centered_gamma4","Centered Gamma(4)",0.2,64,8,8,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00282,0.000347737954812028,-0.0134153680382693,0.000213065055631614
"centered_gamma4_phi020_N64_M8_Q8","centered_gamma4_phi020_N64","centered_gamma4","Centered Gamma(4)",0.2,64,8,8,"VK_leading_oracle_minus_F_feasible_leading",0.00241,0.000337702619816007,-0.0141239089436072,0.000214755579258747
"centered_gamma4_phi050_N225_M15_Q15","centered_gamma4_phi050_N225","centered_gamma4","Centered Gamma(4)",0.5,225,15,15,"K_asym_full_minus_K_leading",-0.0037,0.000191998616231176,-0.006777713873501,9.97064890470867e-06
"centered_gamma4_phi050_N225_M15_Q15","centered_gamma4_phi050_N225","centered_gamma4","Centered Gamma(4)",0.5,225,15,15,"V_oracle_minus_V_feasible",0.00177,0.000255869743606502,-0.00402705314141153,9.68925452693652e-05
"centered_gamma4_phi050_N225_M15_Q15","centered_gamma4_phi050_N225","centered_gamma4","Centered Gamma(4)",0.5,225,15,15,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00343,0.000184885620930694,-0.00708518053666558,1.04992311821799e-05
"centered_gamma4_phi050_N225_M15_Q15","centered_gamma4_phi050_N225","centered_gamma4","Centered Gamma(4)",0.5,225,15,15,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00136,0.000248560097001144,-0.00480049375531462,0.000100197473516359
"centered_gamma4_phi050_N225_M15_Q15","centered_gamma4_phi050_N225","centered_gamma4","Centered Gamma(4)",0.5,225,15,15,"VK_leading_oracle_minus_F_feasible_leading",0.00117,0.000236826670518163,-0.00513795309582507,0.000101556935557784
"centered_gamma4_phi050_N400_M20_Q20","centered_gamma4_phi050_N400","centered_gamma4","Centered Gamma(4)",0.5,400,20,20,"K_asym_full_minus_K_leading",-0.00221,0.000148497069041093,-0.00289562962918738,3.63941342440987e-06
"centered_gamma4_phi050_N400_M20_Q20","centered_gamma4_phi050_N400","centered_gamma4","Centered Gamma(4)",0.5,400,20,20,"V_oracle_minus_V_feasible",0.0013,0.000267551519969815,-0.00351080767839687,8.33159982038933e-05
"centered_gamma4_phi050_N400_M20_Q20","centered_gamma4_phi050_N400","centered_gamma4","Centered Gamma(4)",0.5,400,20,20,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00191,0.000138071393261227,-0.00299957501642094,3.79278805234736e-06
"centered_gamma4_phi050_N400_M20_Q20","centered_gamma4_phi050_N400","centered_gamma4","Centered Gamma(4)",0.5,400,20,20,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00142,0.000261113993889983,-0.00403077178176135,8.58279792766644e-05
"centered_gamma4_phi050_N400_M20_Q20","centered_gamma4_phi050_N400","centered_gamma4","Centered Gamma(4)",0.5,400,20,20,"VK_leading_oracle_minus_F_feasible_leading",0.00127,0.000255116682804591,-0.00418185077782211,8.65265722958594e-05
"centered_gamma4_phi050_N1024_M32_Q32","centered_gamma4_phi050_N1024","centered_gamma4","Centered Gamma(4)",0.5,1024,32,32,"K_asym_full_minus_K_leading",-0.00087,9.32336737728341e-05,-0.000701567985623957,6.72610698277815e-07
"centered_gamma4_phi050_N1024_M32_Q32","centered_gamma4_phi050_N1024","centered_gamma4","Centered Gamma(4)",0.5,1024,32,32,"V_oracle_minus_V_feasible",0.00055,0.000200243291956959,-0.00104865522074098,3.28047645938611e-05
"centered_gamma4_phi050_N1024_M32_Q32","centered_gamma4_phi050_N1024","centered_gamma4","Centered Gamma(4)",0.5,1024,32,32,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00064,7.99747957776673e-05,-0.000717710851987074,6.90570733450029e-07
"centered_gamma4_phi050_N1024_M32_Q32","centered_gamma4_phi050_N1024","centered_gamma4","Centered Gamma(4)",0.5,1024,32,32,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00077,0.000201728723648318,-0.00115361000771492,3.35224430200637e-05
"centered_gamma4_phi050_N1024_M32_Q32","centered_gamma4_phi050_N1024","centered_gamma4","Centered Gamma(4)",0.5,1024,32,32,"VK_leading_oracle_minus_F_feasible_leading",0.00066,0.000198484351928256,-0.00117037063040825,3.36339510999594e-05
"centered_gamma4_phi050_N4096_M16_Q256","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,16,256,"K_asym_full_minus_K_leading",-0.00019,4.35850662105722e-05,-7.87491840032075e-05,2.5491301517387e-08
"centered_gamma4_phi050_N4096_M16_Q256","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,16,256,"V_oracle_minus_V_feasible",5e-05,0.000126886311323799,-7.06573886230101e-06,6.97588256264701e-06
"centered_gamma4_phi050_N4096_M16_Q256","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,16,256,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00022,4.68992323538451e-05,-8.23262097541396e-05,2.66841674038955e-08
"centered_gamma4_phi050_N4096_M16_Q256","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,16,256,"VK_asym_full_oracle_minus_VK_asym_full_feasible",2e-05,0.000124900568459555,-7.82153568211132e-06,6.99129679959684e-06
"centered_gamma4_phi050_N4096_M16_Q256","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,16,256,"VK_leading_oracle_minus_F_feasible_leading",0.00012,0.000124096776751453,-8.09003330814533e-06,6.99674867191487e-06
"centered_gamma4_phi050_N4096_M64_Q64","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,64,64,"K_asym_full_minus_K_leading",-0.00016,3.9996999857489e-05,-8.52098817874971e-05,5.58635683735087e-08
"centered_gamma4_phi050_N4096_M64_Q64","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,64,64,"V_oracle_minus_V_feasible",0.00017,0.000125299114117698,-0.000121445080335277,6.4501879949482e-06
"centered_gamma4_phi050_N4096_M64_Q64","centered_gamma4_phi050_N4096","centered_gamma4","Centered Gamma(4)",0.5,4096,64,64,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00018,4.24228004372645e-05,-8.61692121053401e-05,5.65688785786336e-08
