"boundary","parity","x","Q","method","rejection","mcse","q95_over_chisq","hull_failure","in_4_6_band"
"negative","even",4,10,"Variance",0.098,0.00210233203847537,1.52258825660969,8e-04,FALSE
"negative","even",4,10,"Combined",0.074,0.00185099972987572,1.27502830360835,8e-04,FALSE
"negative","even",4,15,"Variance",0.0737,0.00184754309827944,1.25323967058192,0,FALSE
"negative","even",4,15,"Combined",0.06145,0.00169814453890121,1.11711604594845,0,FALSE
"negative","even",4,20,"Variance",0.0674,0.00177281189075435,1.16836055363649,0,FALSE
"negative","even",4,20,"Combined",0.057,0.0016393748808616,1.0730846250578,0,TRUE
"negative","even",4,30,"Variance",0.0615,0.00169879001056634,1.09990582538463,0,FALSE
"negative","even",4,30,"Combined",0.05495,0.00161137359882803,1.04004871317555,0,TRUE
"negative","even",4,50,"Variance",0.05265,0.00157920830639913,1.02605078284786,0,TRUE
"negative","even",4,50,"Combined",0.0493,0.00153084143528976,0.992520577976456,0,TRUE
"negative","even",4,100,"Variance",0.05185,0.00156782616223866,1.01357654151673,0,TRUE
"negative","even",4,100,"Combined",0.0497,0.00153671581627834,0.997005088256211,0,TRUE
"negative","even",4,200,"Variance",0.05175,0.00156639614242375,1.01156877518754,0,TRUE
"negative","even",4,200,"Combined",0.05055,0.00154910776739386,1.00329692330907,0,TRUE
"negative","even",6,5,"Variance",0.18205,0.00272862417254557,Inf,0.05215,FALSE
"negative","even",6,5,"Combined",0.1349,0.00241559506126337,Inf,0.05215,FALSE
"negative","even",6,6,"Variance",0.14815,0.00251198703718789,3.08996392345505,0.0247,FALSE
"negative","even",6,6,"Combined",0.1095,0.002208050610833,2.27648525926843,0.0247,FALSE
"negative","even",6,8,"Variance",0.1143,0.00224983899423937,1.87973558094748,0.005,FALSE
"negative","even",6,8,"Combined",0.08865,0.00200986538728344,1.50788490000664,0.005,FALSE
"negative","even",6,10,"Variance",0.1008,0.00212884193870752,1.56556923793138,0.0015,FALSE
"negative","even",6,10,"Combined",0.07785,0.00189458936843845,1.31752792261954,0.0015,FALSE
"negative","even",6,15,"Variance",0.0745,0.00185674109665295,1.25021099225679,0,FALSE
"negative","even",6,15,"Combined",0.06165,0.00170072451472894,1.11796083541662,0,FALSE
"negative","even",6,20,"Variance",0.06605,0.00175623741988377,1.158368055727,0,FALSE
"negative","even",6,20,"Combined",0.05725,0.00164274826890793,1.06639797893055,0,TRUE
"negative","even",6,30,"Variance",0.0574,0.0016447680687562,1.06582699868932,0,TRUE
"negative","even",6,30,"Combined",0.05105,0.00155634021826849,1.00936957956354,0,TRUE
"negative","even",6,50,"Variance",0.0552,0.0016148213523483,1.04492255288108,0,TRUE
"negative","even",6,50,"Combined",0.0515,0.00156281396845562,1.01169258279062,0,TRUE
"negative","even",6,100,"Variance",0.05255,0.00157779113795204,1.0169805858655,0,TRUE
"negative","even",6,100,"Combined",0.05005,0.00154183328378914,1.00080263053408,0,TRUE
"negative","even",6,200,"Variance",0.0534,0.00158978677815611,1.03402980315531,0,TRUE
"negative","even",6,200,"Combined",0.0527,0.00157991629525111,1.02580337031971,0,TRUE
"negative","even",8,5,"Variance",0.1785,0.00270774583371483,Inf,0.0528,FALSE
"negative","even",8,5,"Combined",0.13505,0.00241672813427576,Inf,0.0528,FALSE
"negative","even",8,6,"Variance",0.1482,0.00251233715890205,3.23748206702599,0.0264,FALSE
"negative","even",8,6,"Combined",0.1135,0.00224296399881942,2.39648705657549,0.0264,FALSE
"negative","even",8,8,"Variance",0.1172,0.00227446872917611,1.92643536334661,0.0063,FALSE
"negative","even",8,8,"Combined",0.0886,0.00200935362741355,1.55055788570061,0.0063,FALSE
"negative","even",8,10,"Variance",0.09795,0.00210185391381038,1.56936199554883,0.00145,FALSE
"negative","even",8,10,"Combined",0.07795,0.00189570300284617,1.3241784889607,0.00145,FALSE
"negative","even",8,15,"Variance",0.07335,0.00184349908462142,1.2236162069074,0,FALSE
"negative","even",8,15,"Combined",0.06025,0.0016825566483777,1.09602034865489,0,FALSE
"negative","even",8,20,"Variance",0.06765,0.00177585863035322,1.16768439766094,0,FALSE
"negative","even",8,20,"Combined",0.0584,0.00165815318954553,1.07630777193868,0,TRUE
"negative","even",8,30,"Variance",0.0612,0.00169491238711622,1.118139583448,0,FALSE
"negative","even",8,30,"Combined",0.05595,0.00162510918863934,1.05977205953763,0,TRUE
"negative","even",8,50,"Variance",0.05825,0.00165615424251487,1.06961637044201,0,TRUE
"negative","even",8,50,"Combined",0.05465,0.00160722396541366,1.03609977297115,0,TRUE
"negative","even",8,100,"Variance",0.05095,0.00155489706250928,1.00979113412441,0,TRUE
"negative","even",8,100,"Combined",0.0494,0.00153231263128645,0.993964541831441,0,TRUE
"negative","even",8,200,"Variance",0.05135,0.00156065975632102,1.00964504143967,0,TRUE
"negative","even",8,200,"Combined",0.0505,0.00154838222025442,1.00173148782129,0,TRUE
"negative","even",12,5,"Variance",0.18045,0.0027192627447527,Inf,0.05695,FALSE
"negative","even",12,5,"Combined",0.1366,0.00242837847132608,Inf,0.05695,FALSE
"negative","even",12,6,"Variance",0.15235,0.00254105762921662,3.23607985102171,0.02825,FALSE
"negative","even",12,6,"Combined",0.11445,0.00225112413584858,2.40658193138095,0.02825,FALSE
"negative","even",12,8,"Variance",0.12145,0.00230976078306824,1.96895216780311,0.00695,FALSE
"negative","even",12,8,"Combined",0.0931,0.00205465800073881,1.59003454776678,0.00695,FALSE
"negative","even",12,10,"Variance",0.09715,0.00209418095564829,1.51970004433399,0.0013,FALSE
"negative","even",12,10,"Combined",0.07565,0.00186985397157104,1.28558536141169,0.0013,FALSE
"negative","even",12,15,"Variance",0.07495,0.00186188744960591,1.25377129842283,5e-05,FALSE
"negative","even",12,15,"Combined",0.0614,0.0016974987481586,1.12489913594291,5e-05,FALSE
"negative","even",12,20,"Variance",0.07085,0.00181425297987905,1.19381863368065,0,FALSE
"negative","even",12,20,"Combined",0.0608,0.00168972423785658,1.1017480419856,0,FALSE
"negative","even",12,30,"Variance",0.0602,0.00168190308876582,1.0966157014452,0,FALSE
"negative","even",12,30,"Combined",0.0538,0.00159539274161568,1.04020958082298,0,TRUE
"negative","even",12,50,"Variance",0.05605,0.0016264746770239,1.05938068371159,0,TRUE
"negative","even",12,50,"Combined",0.05265,0.00157920830639913,1.02667529024345,0,TRUE
"negative","even",12,100,"Variance",0.0513,0.00155994086426377,1.01311108082126,0,TRUE
"negative","even",12,100,"Combined",0.04975,0.00153744816985809,0.997468709309245,0,TRUE
"negative","even",12,200,"Variance",0.0504,0.00154692986266346,1.00663551588398,0,TRUE
"negative","even",12,200,"Combined",0.04985,0.00153891158777884,0.998863353366885,0,TRUE
"negative","odd",0.25,5,"Variance",0.14465,0.00248723116637758,2.53137671888761,0.0072,FALSE
"negative","odd",0.25,5,"Combined",0.0162,0.000892680233902376,0.35067179015768,0.0072,FALSE
"negative","odd",0.25,6,"Variance",0.15755,0.00257612109090392,2.61750706795284,0.0023,FALSE
"negative","odd",0.25,6,"Combined",0.03215,0.00124732468708031,0.724677911659201,0.0023,FALSE
"negative","odd",0.25,8,"Variance",0.12865,0.00236747943496876,2.0053220485833,0.00015,FALSE
"negative","odd",0.25,8,"Combined",0.04365,0.00144472622839069,0.916400955273583,0.00015,TRUE
"negative","odd",0.25,10,"Variance",0.12445,0.00233411865058313,1.93503578381425,5e-05,FALSE
"negative","odd",0.25,10,"Combined",0.05775,0.00164946866444925,1.09365520592546,5e-05,TRUE
"negative","odd",0.25,15,"Variance",0.09645,0.00208743140605865,1.47040505950212,0,FALSE
"negative","odd",0.25,15,"Combined",0.05425,0.0016016700268782,1.04360084891998,0,TRUE
"negative","odd",0.25,20,"Variance",0.0913,0.00203671684335354,1.4354276986652,0,FALSE
"negative","odd",0.25,20,"Combined",0.0613,0.00169620620798298,1.12261052288827,0,FALSE
"negative","odd",0.25,30,"Variance",0.0803,0.00192161273413766,1.31552212116498,0,FALSE
"negative","odd",0.25,30,"Combined",0.06255,0.00171227184611556,1.12422103208397,0,FALSE
"negative","odd",0.25,50,"Variance",0.0695,0.00179819006225705,1.17713200420021,0,FALSE
"negative","odd",0.25,50,"Combined",0.0588,0.00166346866516926,1.07434877540717,0,TRUE
"negative","odd",0.25,100,"Variance",0.06085,0.00169037388615655,1.10571466269494,0,FALSE
"negative","odd",0.25,100,"Combined",0.05615,0.00162783871283368,1.0574137597274,0,TRUE
"negative","odd",0.25,200,"Variance",0.0563,0.00162988205094725,1.05525978982825,0,TRUE
"negative","odd",0.25,200,"Combined",0.0538,0.00159539274161568,1.03220484600506,0,TRUE
"negative","odd",0.5,5,"Variance",0.15055,0.00252868243854384,2.90228297522887,0.01205,FALSE
"negative","odd",0.5,5,"Combined",0.04835,0.00151677746390168,0.968729268041408,0.01205,TRUE
"negative","odd",0.5,6,"Variance",0.1371,0.00243211420373304,2.30854402005834,0.0041,FALSE
"negative","odd",0.5,6,"Combined",0.05145,0.00156209630785045,1.02158109707979,0.0041,TRUE
"negative","odd",0.5,8,"Variance",0.1154,0.00225923482621882,1.82280854854991,4e-04,FALSE
"negative","odd",0.5,8,"Combined",0.0553,0.00161619785298707,1.05874807859746,4e-04,TRUE
"negative","odd",0.5,10,"Variance",0.10225,0.00214236945343234,1.59219087458416,0,FALSE
"negative","odd",0.5,10,"Combined",0.05545,0.00161825982926105,1.05739254465775,0,TRUE
"negative","odd",0.5,15,"Variance",0.08655,0.00198820393194461,1.35763235253438,0,FALSE
"negative","odd",0.5,15,"Combined",0.05575,0.00162237383947104,1.05292294917754,0,TRUE
"negative","odd",0.5,20,"Variance",0.0785,0.00190181163630892,1.28088558653861,0,FALSE
"negative","odd",0.5,20,"Combined",0.0565,0.00163260145167153,1.06501846773109,0,TRUE
"negative","odd",0.5,30,"Variance",0.06425,0.00173380993047104,1.13798882070209,0,FALSE
"negative","odd",0.5,30,"Combined",0.05065,0.00155055760131638,1.00998225616732,0,TRUE
"negative","odd",0.5,50,"Variance",0.0589,0.00166479413141685,1.07712797547596,0,TRUE
"negative","odd",0.5,50,"Combined",0.0507,0.00155128188927738,1.00436341558984,0,TRUE
"negative","odd",0.5,100,"Variance",0.054,0.00159818647222406,1.03810075887558,0,TRUE
"negative","odd",0.5,100,"Combined",0.05055,0.00154910776739386,1.0030120658187,0,TRUE
"negative","odd",0.5,200,"Variance",0.0527,0.00157991629525111,1.02374840957022,0,TRUE
"negative","odd",0.5,200,"Combined",0.05075,0.00155200575868777,1.00644054903076,0,TRUE
"negative","odd",1,5,"Variance",0.15695,0.00257212652779757,3.37427191999217,0.0226,FALSE
"negative","odd",1,5,"Combined",0.08575,0.00197986031704259,1.77436937713029,0.0226,FALSE
"negative","odd",1,6,"Variance",0.13375,0.00240687491885224,2.39824358300163,0.009,FALSE
"negative","odd",1,6,"Combined",0.0757,0.00187042120924673,1.4476806086586,0.009,FALSE
"negative","odd",1,8,"Variance",0.1082,0.00219650586159018,1.76078028110003,0.0012,FALSE
"negative","odd",1,8,"Combined",0.0684,0.00178495714234264,1.23543656424418,0.0012,FALSE
"negative","odd",1,10,"Variance",0.0975,0.00209754320575286,1.5339959385579,2e-04,FALSE
"negative","odd",1,10,"Combined",0.06465,0.00173882686745978,1.16704280634708,2e-04,FALSE
"negative","odd",1,15,"Variance",0.07765,0.00189235934087583,1.28526066163091,0,FALSE
"negative","odd",1,15,"Combined",0.0587,0.00166214184111946,1.07968951136384,0,TRUE
"negative","odd",1,20,"Variance",0.0727,0.00183595629032938,1.21535876593546,0,FALSE
"negative","odd",1,20,"Combined",0.05645,0.00163192214121875,1.06935189043555,0,TRUE
"negative","odd",1,30,"Variance",0.0617,0.00170136871371258,1.10230619126738,0,FALSE
"negative","odd",1,30,"Combined",0.0521,0.00157139412624586,1.01389332708354,0,TRUE
"negative","odd",1,50,"Variance",0.05765,0.00164812738433654,1.06255058270578,0,TRUE
"negative","odd",1,50,"Combined",0.0513,0.00155994086426377,1.01135624385231,0,TRUE
"negative","odd",1,100,"Variance",0.0527,0.00157991629525111,1.01986029291106,0,TRUE
"negative","odd",1,100,"Combined",0.0493,0.00153084143528976,0.995270010350137,0,TRUE
"negative","odd",1,200,"Variance",0.05125,0.00155922156058721,1.00709342219927,0,TRUE
"negative","odd",1,200,"Combined",0.0495,0.00153378209012884,0.994946878195549,0,TRUE
"negative","odd",2,5,"Variance",0.1679,0.00264300576995208,5.07584166431133,0.0376,FALSE
"negative","odd",2,5,"Combined",0.11555,0.00226051097652721,3.230087809289,0.0376,FALSE
"negative","odd",2,6,"Variance",0.13785,0.00243769745354094,2.64776411702193,0.01655,FALSE
"negative","odd",2,6,"Combined",0.09335,0.00205713122454548,1.84306776770182,0.01655,FALSE
"negative","odd",2,8,"Variance",0.1149,0.00225497217277731,1.81937577481965,0.00275,FALSE
"negative","odd",2,8,"Combined",0.08195,0.00193951279320349,1.40316239531725,0.00275,FALSE
"negative","odd",2,10,"Variance",0.0943,0.00206648868857296,1.48817823781811,6e-04,FALSE
"negative","odd",2,10,"Combined",0.06895,0.0017915900409971,1.2152279142413,6e-04,FALSE
"negative","odd",2,15,"Variance",0.07665,0.00188115360218138,1.25460552948449,0,FALSE
"negative","odd",2,15,"Combined",0.0601,0.00168059498392682,1.10075412098477,0,FALSE
"negative","odd",2,20,"Variance",0.06745,0.00177342179838864,1.16696752585492,0,FALSE
"negative","odd",2,20,"Combined",0.0571,0.00164072529693426,1.05948412755024,0,TRUE
"negative","odd",2,30,"Variance",0.06085,0.00169037388615655,1.09590060845543,0,FALSE
"negative","odd",2,30,"Combined",0.05305,0.00158486115322447,1.0285116570148,0,TRUE
"negative","odd",2,50,"Variance",0.05555,0.00161963263581591,1.04714721728158,0,TRUE
"negative","odd",2,50,"Combined",0.0507,0.00155128188927738,1.00846807702598,0,TRUE
"negative","odd",2,100,"Variance",0.05375,0.0015946933482648,1.03002180567673,0,TRUE
"negative","odd",2,100,"Combined",0.051,0.00155561884791873,1.01098209561537,0,TRUE
"negative","odd",2,200,"Variance",0.0523,0.00157424124580701,1.01724460746173,0,TRUE
"negative","odd",2,200,"Combined",0.0512,0.0015585018447214,1.00783878861278,0,TRUE
"negative","odd",3,5,"Variance",0.1724,0.00267093841186951,5.8599728457481,0.04215,FALSE
"negative","odd",3,5,"Combined",0.1219,0.00231344321304846,3.89222897885087,0.04215,FALSE
"negative","odd",3,6,"Variance",0.1402,0.00245503523396305,2.64484310956193,0.0178,FALSE
"negative","odd",3,6,"Combined",0.0994,0.00211565167265313,1.90292689551498,0.0178,FALSE
"negative","odd",3,8,"Variance",0.115,0.00225582579114612,1.87034127455265,0.0041,FALSE
"negative","odd",3,8,"Combined",0.0878,0.00200113917556976,1.47564552195361,0.0041,FALSE
"negative","odd",3,10,"Variance",0.0955,0.00207821738516451,1.54351421555679,0.00095,FALSE
"negative","odd",3,10,"Combined",0.07395,0.00185042424189698,1.28245711572993,0.00095,FALSE
"negative","odd",3,15,"Variance",0.07435,0.00185502125998599,1.21973444881483,5e-05,FALSE
"negative","odd",3,15,"Combined",0.05855,0.00166014905204322,1.08186933569718,5e-05,TRUE
"negative","odd",3,20,"Variance",0.0662,0.00175808930376133,1.14988208383178,0,FALSE
"negative","odd",3,20,"Combined",0.05585,0.00162374224401535,1.05228643854948,0,TRUE
"negative","odd",3,30,"Variance",0.05875,0.00166280542307271,1.08382082412493,0,TRUE
"negative","odd",3,30,"Combined",0.05235,0.0015749520230788,1.02242066399067,0,TRUE
"negative","odd",3,50,"Variance",0.05285,0.00158203788671447,1.02410972948444,0,TRUE
"negative","odd",3,50,"Combined",0.0483,0.00151603281626751,0.989265552731716,0,TRUE
"negative","odd",3,100,"Variance",0.0505,0.00154838222025442,1.00332936515441,0,TRUE
"negative","odd",3,100,"Combined",0.0485,0.00151900872281893,0.986248403556319,0,TRUE
"negative","odd",3,200,"Variance",0.0519,0.00156854056370883,1.02024055246167,0,TRUE
"negative","odd",3,200,"Combined",0.05105,0.00155634021826849,1.01155297219945,0,TRUE
"negative","odd",4,5,"Variance",0.17585,0.00269190246387197,8.46445517700685,0.04795,FALSE
"negative","odd",4,5,"Combined",0.1295,0.00237412878757661,5.71480822211072,0.04795,FALSE
"negative","odd",4,6,"Variance",0.1463,0.00249896288487845,2.90110736442031,0.01955,FALSE
"negative","odd",4,6,"Combined",0.1081,0.00219561369553025,2.11415652352817,0.01955,FALSE
"negative","odd",4,8,"Variance",0.1149,0.00225497217277731,1.83880689265241,0.00485,FALSE
"negative","odd",4,8,"Combined",0.0856,0.00197829017082935,1.46375829200923,0.00485,FALSE
"negative","odd",4,10,"Variance",0.096,0.00208307465060665,1.54881610466021,7e-04,FALSE
"negative","odd",4,10,"Combined",0.0759,0.00187268777429661,1.29570935002863,7e-04,FALSE
"negative","odd",4,15,"Variance",0.0757,0.00187042120924673,1.24962135315087,5e-05,FALSE
"negative","odd",4,15,"Combined",0.062,0.00170522725758182,1.11320300789654,5e-05,FALSE
"negative","odd",4,20,"Variance",0.0673,0.00177159123389116,1.16358802576745,0,FALSE
"negative","odd",4,20,"Combined",0.05705,0.00164005026599797,1.06822170331951,0,TRUE
"negative","odd",4,30,"Variance",0.0606,0.00168712240219849,1.10304905951337,0,FALSE
"negative","odd",4,30,"Combined",0.0547,0.00160791650902651,1.04271825658716,0,TRUE
"negative","odd",4,50,"Variance",0.05535,0.00161688554789756,1.04113576973012,0,TRUE
"negative","odd",4,50,"Combined",0.05045,0.00154765625220848,1.00694141844221,0,TRUE
"negative","odd",4,100,"Variance",0.0487,0.00152197749654849,0.985218866959266,0,TRUE
"negative","odd",4,100,"Combined",0.0469,0.00149499816053399,0.969030123343942,0,TRUE
"negative","odd",4,200,"Variance",0.04775,0.00150781194948176,0.987045309605047,0,TRUE
"negative","odd",4,200,"Combined",0.04695,0.0014957556200797,0.978933473483088,0,TRUE
"negative","odd",6,5,"Variance",0.17735,0.00270089779055039,Inf,0.05025,FALSE
"negative","odd",6,5,"Combined",0.13155,0.00239002717034765,Inf,0.05025,FALSE
"negative","odd",6,6,"Variance",0.15195,0.00253831831632678,3.27285459661977,0.02495,FALSE
"negative","odd",6,6,"Combined",0.1136,0.00224382530514298,2.41085211409082,0.02495,FALSE
"negative","odd",6,8,"Variance",0.11425,0.00224941033940008,1.81509652824263,0.00525,FALSE
"negative","odd",6,8,"Combined",0.0854,0.00197619381640567,1.45587723115943,0.00525,FALSE
"negative","odd",6,10,"Variance",0.0968,0.00209081036921094,1.53338424152455,0.0015,FALSE
"negative","odd",6,10,"Combined",0.07575,0.00187098820814029,1.2903372233964,0.0015,FALSE
"negative","odd",6,15,"Variance",0.07575,0.00187098820814029,1.24891879328916,0,FALSE
"negative","odd",6,15,"Combined",0.0633,0.0017218174990399,1.11674848721113,0,FALSE
"negative","odd",6,20,"Variance",0.0656,0.00175066615892351,1.14346535244553,0,FALSE
"negative","odd",6,20,"Combined",0.05555,0.00161963263581591,1.05263951139609,0,TRUE
"negative","odd",6,30,"Variance",0.05665,0.00163463723039701,1.05422566450796,0,TRUE
"negative","odd",6,30,"Combined",0.0498,0.00153818009348711,0.998358843399715,0,TRUE
"negative","odd",6,50,"Variance",0.053,0.00158415592666884,1.03206243162826,0,TRUE
"negative","odd",6,50,"Combined",0.0499,0.00153964265334525,0.999227388343238,0,TRUE
"negative","odd",6,100,"Variance",0.0525,0.00157708195728694,1.02270881494998,0,TRUE
"negative","odd",6,100,"Combined",0.05095,0.00155489706250928,1.00643278338356,0,TRUE
"negative","odd",6,200,"Variance",0.0497,0.00153671581627834,0.996700343552006,0,TRUE
"negative","odd",6,200,"Combined",0.04885,0.00152419942100763,0.988767506165916,0,TRUE
"negative","odd",8,5,"Variance",0.18325,0.00273559351421223,Inf,0.05285,FALSE
"negative","odd",8,5,"Combined",0.13825,0.00244066525254899,Inf,0.05285,FALSE
"negative","odd",8,6,"Variance",0.1481,0.00251163681689849,3.1709426268207,0.02575,FALSE
"negative","odd",8,6,"Combined",0.1131,0.00223951322836013,2.3471980374525,0.02575,FALSE
"negative","odd",8,8,"Variance",0.1143,0.00224983899423937,1.87284926069737,0.0069,FALSE
"negative","odd",8,8,"Combined",0.08725,0.00199546282225453,1.50741206130205,0.0069,FALSE
"negative","odd",8,10,"Variance",0.09365,0.00206009317143667,1.53352576963778,9e-04,FALSE
"negative","odd",8,10,"Combined",0.0733,0.00184292037266942,1.29393106113755,9e-04,FALSE
"negative","odd",8,15,"Variance",0.07435,0.00185502125998599,1.22615127776633,0,FALSE
"negative","odd",8,15,"Combined",0.06045,0.00168516761035809,1.09828577943726,0,FALSE
"negative","odd",8,20,"Variance",0.0681,0.00178132520893856,1.17067469051085,0,FALSE
"negative","odd",8,20,"Combined",0.05845,0.00165881881922047,1.07906027767309,0,TRUE
"negative","odd",8,30,"Variance",0.0608,0.00168972423785658,1.09245006929083,0,FALSE
"negative","odd",8,30,"Combined",0.0542,0.00160097407849097,1.03542120165879,0,TRUE
"negative","odd",8,50,"Variance",0.05715,0.00164139997410747,1.06982976213594,0,TRUE
"negative","odd",8,50,"Combined",0.0538,0.00159539274161568,1.03630509778577,0,TRUE
"negative","odd",8,100,"Variance",0.0528,0.00158133108487755,1.02805662076002,0,TRUE
"negative","odd",8,100,"Combined",0.0512,0.0015585018447214,1.01194308830137,0,TRUE
"negative","odd",8,200,"Variance",0.05235,0.0015749520230788,1.02105208679277,0,TRUE
"negative","odd",8,200,"Combined",0.0518,0.00156711135532865,1.01304879624773,0,TRUE
"negative","odd",12,5,"Variance",0.1764,0.00269520908279859,Inf,0.0581,FALSE
"negative","odd",12,5,"Combined",0.13685,0.00243024769828098,Inf,0.0581,FALSE
"negative","odd",12,6,"Variance",0.1528,0.00254413207204343,3.40042224273024,0.0286,FALSE
"negative","odd",12,6,"Combined",0.1159,0.00226348392969776,2.5287983551107,0.0286,FALSE
"negative","odd",12,8,"Variance",0.1158,0.00226263518933124,1.88057674788842,0.00605,FALSE
"negative","odd",12,8,"Combined",0.0875,0.00199804592039322,1.51866648377398,0.00605,FALSE
"negative","odd",12,10,"Variance",0.09975,0.00211896127265224,1.53584118494247,0.0016,FALSE
"negative","odd",12,10,"Combined",0.07745,0.0018901256241319,1.29923979684457,0.0016,FALSE
"negative","odd",12,15,"Variance",0.07915,0.0019089955146621,1.28909657635486,0,FALSE
"negative","odd",12,15,"Combined",0.0651,0.00174444819355577,1.15659335104411,0,FALSE
"negative","odd",12,20,"Variance",0.07045,0.00180951371229952,1.18460409842212,0,FALSE
"negative","odd",12,20,"Combined",0.06065,0.00168777334823133,1.09324411463419,0,FALSE
"negative","odd",12,30,"Variance",0.06095,0.00169167221263459,1.09399067616433,0,FALSE
"negative","odd",12,30,"Combined",0.05375,0.0015946933482648,1.03771955161582,0,TRUE
"negative","odd",12,50,"Variance",0.0567,0.00163531510724998,1.05982646313889,0,TRUE
"negative","odd",12,50,"Combined",0.0533,0.0015883814088562,1.02710729229622,0,TRUE
"negative","odd",12,100,"Variance",0.0511,0.00155706117413543,1.0159261390993,0,TRUE
"negative","odd",12,100,"Combined",0.05005,0.00154183328378914,1.00024029598701,0,TRUE
"negative","odd",12,200,"Variance",0.0521,0.00157139412624586,1.01418306890232,0,TRUE
"negative","odd",12,200,"Combined",0.0508,0.00155272921013292,1.00635262862409,0,TRUE
