"boundary","parity","x","Q","method","scale","nu","theta_block","theta_bartlett","aG_over_N","bartlett_multiplier","rejection","coverage","mcse","q95","q95_over_chisq","hull_failure","in_4_6_band","reps","seed"
"negative","odd",2,5,"Bartlett",0.636364966228166,1.42514651951193,-0.135335283236613,-0.205557952964976,0.363635033771834,0.636364966228166,0.08715,0.91285,0.00199442820753217,8.70664814931399,2.26649524456981,0.0376,FALSE,20000,2608371
"negative","odd",2,5,"Combined",0.906913316759395,1.42514651951193,-0.135335283236613,-0.205557952964976,0.363635033771834,0.636364966228166,0.11555,0.88445,0.00226051097652721,12.4082493066098,3.230087809289,0.0376,FALSE,20000,2608371
"negative","odd",2,6,"Raw",1,1.44707850696749,-0.135335283236613,-0.205557952964976,0.303915422128009,0.696084577871991,0.0926,0.9074,0.00204969802653952,7.02883552860331,1.82973080193874,0.01655,FALSE,20000,2608372
"negative","odd",2,6,"Variance",1.44707850696749,1.44707850696749,-0.135335283236613,-0.205557952964976,0.303915422128009,0.696084577871991,0.13785,0.86215,0.00243769745354094,10.1712768224513,2.64776411702193,0.01655,FALSE,20000,2608372
"negative","odd",2,6,"Bartlett",0.696084577871991,1.44707850696749,-0.135335283236613,-0.205557952964976,0.303915422128009,0.696084577871991,0.06415,0.93585,0.00173255270482603,4.89266401185949,1.27364739288691,0.01655,FALSE,20000,2608372
"negative","odd",2,6,"Combined",1.00728903167009,1.44707850696749,-0.135335283236613,-0.205557952964976,0.303915422128009,0.696084577871991,0.09335,0.90665,0.00205713122454548,7.08006893337517,1.84306776770182,0.01655,FALSE,20000,2608372
"negative","odd",2,8,"Raw",1,1.47545190776077,-0.135335283236613,-0.205557952964976,0.228767132806121,0.771232867193879,0.06805,0.93195,0.00178071892082945,4.73689252870677,1.23309730750956,0.00275,FALSE,20000,2608373
"negative","odd",2,8,"Variance",1.47545190776077,1.47545190776077,-0.135335283236613,-0.205557952964976,0.228767132806121,0.771232867193879,0.1149,0.8851,0.00225497217277731,6.98905711833816,1.81937577481965,0.00275,FALSE,20000,2608373
"negative","odd",2,8,"Bartlett",0.771232867193879,1.47545190776077,-0.135335283236613,-0.205557952964976,0.228767132806121,0.771232867193879,0.04585,0.95415,0.00147898237819117,3.65324720650379,0.95100517199965,0.00275,TRUE,20000,2608373
"negative","odd",2,8,"Combined",1.13791700522902,1.47545190776077,-0.135335283236613,-0.205557952964976,0.228767132806121,0.771232867193879,0.08195,0.91805,0.00193951279320349,5.39019056035773,1.40316239531725,0.00275,FALSE,20000,2608373
"negative","odd",2,10,"Raw",1,1.49301680168778,-0.135335283236613,-0.205557952964976,0.183412387468447,0.816587612531553,0.04965,0.95035,0.00153598303213284,3.82900943376449,0.996759203336354,6e-04,TRUE,20000,2608374
"negative","odd",2,10,"Variance",1.49301680168778,1.49301680168778,-0.135335283236613,-0.205557952964976,0.183412387468447,0.816587612531553,0.0943,0.9057,0.00206648868857296,5.71677541843141,1.48817823781811,6e-04,FALSE,20000,2608374
"negative","odd",2,10,"Bartlett",0.816587612531553,1.49301680168778,-0.135335283236613,-0.205557952964976,0.183412387468447,0.816587612531553,0.03355,0.96645,0.0012732713281151,3.12672167187853,0.813941218121286,6e-04,FALSE,20000,2608374
"negative","odd",2,10,"Combined",1.21917902555972,1.49301680168778,-0.135335283236613,-0.205557952964976,0.183412387468447,0.816587612531553,0.06895,0.93105,0.0017915900409971,4.66824799031597,1.2152279142413,6e-04,FALSE,20000,2608374
"negative","odd",2,15,"Raw",1,1.51709771769513,-0.135335283236613,-0.205557952964976,0.122629308483077,0.877370691516923,0.0341,0.9659,0.00128330023766849,3.17679963625015,0.826977402214123,0,FALSE,20000,2608375
"negative","odd",2,15,"Variance",1.51709771769513,1.51709771769513,-0.135335283236613,-0.205557952964976,0.122629308483077,0.877370691516923,0.07665,0.92335,0.00188115360218138,4.81951547772983,1.25460552948449,0,FALSE,20000,2608375
"negative","odd",2,15,"Bartlett",0.877370691516923,1.51709771769513,-0.135335283236613,-0.205557952964976,0.122629308483077,0.877370691516923,0.0253,0.9747,0.00111040330511035,2.78723089366751,0.725565735249473,0,FALSE,20000,2608375
"negative","odd",2,15,"Combined",1.33105707367292,1.51709771769513,-0.135335283236613,-0.205557952964976,0.122629308483077,0.877370691516923,0.0601,0.9399,0.00168059498392682,4.22850162747234,1.10075412098477,0,FALSE,20000,2608375
"negative","odd",2,20,"Raw",1,1.52943184548127,-0.135335283236613,-0.205557952964976,0.0921048751771718,0.907895124822828,0.0289,0.9711,0.00118458410423237,2.93106077848688,0.76300721035902,0,FALSE,20000,2608376
"negative","odd",2,20,"Variance",1.52943184548127,1.52943184548127,-0.135335283236613,-0.205557952964976,0.0921048751771718,0.907895124822828,0.06745,0.93255,0.00177342179838864,4.48285769565896,1.16696752585492,0,FALSE,20000,2608376
"negative","odd",2,20,"Bartlett",0.907895124822828,1.52943184548127,-0.135335283236613,-0.205557952964976,0.0921048751771718,0.907895124822828,0.02315,0.97685,0.00106334560468363,2.66109579134764,0.692730526489621,0,FALSE,20000,2608376
"negative","odd",2,20,"Combined",1.38856371626123,1.52943184548127,-0.135335283236613,-0.205557952964976,0.0921048751771718,0.907895124822828,0.0571,0.9429,0.00164072529693426,4.06996464716327,1.05948412755024,0,TRUE,20000,2608376
"negative","odd",2,30,"Raw",1,1.54196817208358,-0.135335283236613,-0.205557952964976,0.0614918459946905,0.93850815400531,0.02025,0.97975,0.000995990399050111,2.73018414722959,0.710715453338184,0,FALSE,20000,2608377
"negative","odd",2,30,"Variance",1.54196817208358,1.54196817208358,-0.135335283236613,-0.205557952964976,0.0614918459946905,0.93850815400531,0.06085,0.93915,0.00169037388615655,4.20985705895518,1.09590060845543,0,FALSE,20000,2608377
"negative","odd",2,30,"Bartlett",0.93850815400531,1.54196817208358,-0.135335283236613,-0.205557952964976,0.0614918459946905,0.93850815400531,0.01685,0.98315,0.000910112012336943,2.562300084111,0.667012248135465,0,FALSE,20000,2608377
"negative","odd",2,30,"Combined",1.4471497027171,1.54196817208358,-0.135335283236613,-0.205557952964976,0.0614918459946905,0.93850815400531,0.05305,0.94695,0.00158486115322447,3.95098517702624,1.0285116570148,0,TRUE,20000,2608377
"negative","odd",2,50,"Raw",1,1.55214617982011,-0.135335283236613,-0.205557952964976,0.0369376336175707,0.963062366382429,0.01665,0.98335,0.000904786646121615,2.59161989166372,0.674644715102121,0,FALSE,20000,2608378
"negative","odd",2,50,"Variance",1.55214617982011,1.55214617982011,-0.135335283236613,-0.205557952964976,0.0369376336175707,0.963062366382429,0.05555,0.94445,0.00161963263581591,4.02257291439164,1.04714721728158,0,TRUE,20000,2608378
"negative","odd",2,50,"Bartlett",0.963062366382429,1.55214617982011,-0.135335283236613,-0.205557952964976,0.0369376336175707,0.963062366382429,0.015,0.985,0.000859505671883554,2.49589158562944,0.649724935793649,0,FALSE,20000,2608378
"negative","odd",2,50,"Combined",1.494813572909,1.55214617982011,-0.135335283236613,-0.205557952964976,0.0369376336175707,0.963062366382429,0.0507,0.9493,0.00155128188927738,3.87398858987987,1.00846807702598,0,TRUE,20000,2608378
"negative","odd",2,100,"Raw",1,1.55986830011772,-0.135335283236613,-0.205557952964976,0.018484764066569,0.981515235933431,0.0154,0.9846,0.00087071350052701,2.53661565570988,0.660326134968571,0,FALSE,20000,2608379
"negative","odd",2,100,"Variance",1.55986830011772,1.55986830011772,-0.135335283236613,-0.205557952964976,0.018484764066569,0.981515235933431,0.05375,0.94625,0.0015946933482648,3.95678635092415,1.03002180567673,0,TRUE,20000,2608379
