"design_id","scenario_id","innovation","innovation_label","assumption_status","severity_group","phi","phi_label","N","M","Q","L","B_point","B_CI","statistic","coverage","coverage_error","coverage_mcse","gaussian_paired_coverage_error","gaussian_paired_error_mcse","rejection","mean_statistic_finite","ci_subset_coverage","ci_subset_coverage_mcse","n_finite_lengths","mean_length","mean_length_mcse","sd_length","median_length","q25_length","q75_length","q90_length","q95_length","mean_component_length","normalized_mean_length","relative_mean_length_to_raw","disconnected_rate","nonregular_rate","interval_failure_rate","convex_failure_rate"
"gaussian_phi075_N729_M9_Q81","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,9,81,4,100000,20000,"VK_leading_oracle",0.95023,0.000230000000000063,0.000687698677474372,-0.00049,0.00040261547410923,0.04977,0.997474510314409,0.95045,0.00153451616967694,20000,0.388355542675013,0.000233211843323018,0.0329811351733442,0.387746411673048,0.366001435854468,0.410287382581526,0.430940987004636,0.443629518160192,0.388355542675013,1.01342086845318,1.25893118957653,0,0,0,0
"gaussian_phi075_N729_M9_Q81","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,9,81,4,100000,20000,"F_feasible_leading",0.92116,-0.02884,0.000852198652897316,-0.02956,0.000556834952792698,0.07884,1.24238233226323,0.9219,0.00189737173479527,20000,0.347212172573239,0.000218431670252826,0.0308909030523355,0.346584990435003,0.326296583604106,0.367719738452574,0.386927267293428,0.398935096352734,0.347212172573239,0.906056494116122,1.12555682981167,0,0,0,0
"gaussian_phi075_N729_M27_Q27","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,27,27,12,100000,20000,"raw",0.92116,-0.02884,0.000852198652897316,-0.02956,0.00061795297770852,0.07884,1.24994178894179,0.9222,0.00189403220669555,20000,0.355330218100894,0.000354960718108483,0.0501990261658709,0.353932912449633,0.320580421862748,0.388393733787547,0.420486554515349,0.440084912438103,0.355330218100894,0.927240681915042,1,0,0,0,0
"gaussian_phi075_N729_M27_Q27","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,27,27,12,100000,20000,"K_leading",0.9294,-0.0206,0.000810034814066655,-0.02132,0.000582458555246368,0.0706,1.18050057844503,0.9302,0.00180177634572108,20000,0.366035622781972,0.000365962969972601,0.051754979546159,0.364552994061794,0.330212922013543,0.400101407884283,0.433257300108812,0.45352145457648,0.366035622781972,0.955176630593181,1.03012804466306,0,0,0,0
"gaussian_phi075_N729_M27_Q27","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,27,27,12,100000,20000,"V_oracle",0.93894,-0.01106,0.000757176837997571,-0.01178,0.000549377223912078,0.06106,1.09644290832475,0.94015,0.00167731895446275,20000,0.380377843549889,0.000380763009304961,0.0538480211809069,0.378804244876093,0.343161802156759,0.415746751874785,0.450305259940036,0.471537791056898,0.380377843549889,0.992602917150222,1.0704911211404,0,0,0,0
"gaussian_phi075_N729_M27_Q27","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,27,27,12,100000,20000,"V_feasible",0.93679,-0.0132099999999999,0.00076950955744552,-0.01393,0.000574423929366201,0.06321,1.11649761078759,0.93755,0.00171099382669839,20000,0.379339672091316,0.000412323102641964,0.058311292383602,0.377485512716615,0.339135446904482,0.417803161550726,0.45510795621097,0.478320143420593,0.379339672091316,0.989893789802885,1.06756941224628,0,0,0,0
"gaussian_phi075_N729_M27_Q27","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,27,27,12,100000,20000,"VK_leading_oracle",0.94595,-0.00405,0.000715042638588777,-0.00477,0.000532236135331901,0.05405,1.03552941341782,0.9472,0.00158133108487755,20000,0.391883364185276,0.0003926881239191,0.0555344870629238,0.390200712221626,0.353492755402462,0.428361641162146,0.464094232780118,0.485804524196207,0.391883364185276,1.0226267829975,1.10287091899964,0,0,0,0
"gaussian_phi075_N729_M27_Q27","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,27,27,12,100000,20000,"F_feasible_leading",0.94399,-0.00600999999999996,0.000727137400358419,-0.00673,0.000555562919480391,0.05601,1.05446996574383,0.94505,0.00161137359882803,20000,0.391000179010923,0.000425326356261988,0.0601502301460435,0.389061553334672,0.349551264771562,0.430637679552784,0.469275804123706,0.493233105725905,0.391000179010923,1.02032209518428,1.10038538546108,0,0,0,0
"gaussian_phi075_N729_M81_Q9","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,81,9,12,100000,20000,"raw",0.88635,-0.06365,0.00100366168353684,-0.06437,0.000870443914176024,0.11365,1.66138415470615,0.887,0.00223864914624869,20000,0.341529065833945,0.000613635032749453,0.0867810985661535,0.336757906657353,0.280035863984426,0.398135854688904,0.456659237039965,0.490772222572045,0.341529065833945,0.891226323475126,1,0,0,0,0.00439
"gaussian_phi075_N729_M81_Q9","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,81,9,12,100000,20000,"K_leading",0.91044,-0.0395599999999999,0.000902989514889292,-0.04028,0.000792831319900405,0.08956,1.38448679558846,0.9108,0.00201548207632814,20000,0.373021209408201,0.00067207035965618,0.0950451017494733,0.367465940708098,0.305703705718741,0.434591188433018,0.499017089232131,0.536339789628425,0.373021209408201,0.973405646243752,1.0922092633532,0,0,0,0.00439
"gaussian_phi075_N729_M81_Q9","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,81,9,12,100000,20000,"V_oracle",0.8919,-0.0580999999999999,0.000981908295107033,-0.05882,0.000850181924115681,0.1081,1.59857931956609,0.89285,0.00218710856497797,20000,0.347987141835841,0.000625576803396457,0.0884699199669277,0.343052406670187,0.285315797387311,0.405587207460202,0.465302779884486,0.500018115318877,0.347987141835841,0.908078790534814,1.01890930128048,0,0,0,0.00439
"gaussian_phi075_N729_M81_Q9","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,81,9,12,100000,20000,"V_feasible",0.89095,-0.0590499999999999,0.000985688071856406,-0.05977,0.000855559928250446,0.10905,1.60768168068798,0.8916,0.00219828842511623,20000,0.347716757295743,0.000632064247150799,0.0893873830611801,0.342531965277546,0.284518772839066,0.405849141455458,0.466219996067812,0.501694254246185,0.347716757295743,0.907373217148232,1.01811761305495,0,0,0,0.00439
"gaussian_phi075_N729_M81_Q9","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,81,9,12,100000,20000,"VK_leading_oracle",0.91481,-0.0351899999999999,0.00088279478872499,-0.03591,0.000778466941563861,0.08519,1.33214943297174,0.91525,0.00196935823937647,20000,0.379982330620909,0.000685057254122052,0.0968817259781478,0.374316217123794,0.311353581483117,0.442781729438355,0.508337306508472,0.546476474117766,0.379982330620909,0.991570818951723,1.1125914852754,0,0,0,0.00439
"gaussian_phi075_N729_M81_Q9","gaussian_phi075_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.75,"phi = 0.75",729,81,9,12,100000,20000,"F_feasible_leading",0.91426,-0.03574,0.000885373663489038,-0.03646,0.000783270591257064,0.08574,1.33973473390665,0.9147,0.00197514442509909,20000,0.379830748814035,0.000692417716714099,0.097922652580449,0.374002459762324,0.310541536902055,0.443217136630991,0.509671721200679,0.548495286613964,0.379830748814035,0.991175263463303,1.11214765245987,0,0,0,0.00439
"gaussian_phi080_N729_M9_Q81","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,9,81,4,100000,20000,"raw",0.85788,-0.09212,0.00110418252838922,-0.09174,0.000912823124411605,0.14212,1.77553680011995,0.8562,0.00248114449397854,20000,0.328086783285337,0.000202621620919264,0.0286550244334044,0.327368983288662,0.308299855763284,0.347091595444078,0.365439728096946,0.376325114590604,0.328086783285337,0.75558108444135,1,0,0,0,0
"gaussian_phi080_N729_M9_Q81","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,9,81,4,100000,20000,"K_leading",0.86186,-0.08814,0.00109113399910368,-0.08776,0.000894756855183741,0.13814,1.74265648900662,0.8599,0.00245430224300105,20000,0.331233582000939,0.000204579325961674,0.0289318857356145,0.330511106860378,0.31123991417372,0.350414279129972,0.368960480645292,0.379946790867859,0.331233582000939,0.762828135243714,1.00959136081036,0,0,0,0
"gaussian_phi080_N729_M9_Q81","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,9,81,4,100000,20000,"V_oracle",0.94729,-0.00270999999999999,0.000706623350166127,-0.00233,0.000408469557585134,0.05271,1.02264641968195,0.94435,0.00162100397130914,20000,0.435723815097176,0.000270140822865797,0.0382036815447439,0.434787131898939,0.409406651307022,0.461036795254345,0.485642460848719,0.499963402352003,0.435723815097176,1.00346825748759,1.32807487925604,0,0,0,0
"gaussian_phi080_N729_M9_Q81","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,9,81,4,100000,20000,"V_feasible",0.89985,-0.0501499999999999,0.000949315424398024,-0.04977,0.00069060425740246,0.10015,1.41757499356358,0.8965,0.00215392374516834,20000,0.368454020832707,0.000237040660798899,0.0335226117335683,0.367612160448269,0.345424380799055,0.390815164958828,0.41230410868974,0.424706580824895,0.368454020832707,0.848546490778419,1.1230382923175,0,0,0,0
"gaussian_phi080_N729_M9_Q81","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,9,81,4,100000,20000,"VK_leading_oracle",0.94958,-0.000419999999999976,0.00069193802901705,-4e-05,0.000406203931561894,0.05042,1.00370852302118,0.94685,0.00158627042934047,20000,0.439970875987832,0.000272835688812512,0.038584793141806,0.439016001427819,0.413419473573782,0.465533158175138,0.490417351455143,0.504827169498189,0.439970875987832,1.01324920276468,1.34101981061879,0,0,0,0
"gaussian_phi080_N729_M9_Q81","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,9,81,4,100000,20000,"F_feasible_leading",0.90292,-0.04708,0.000936245019212386,-0.0467,0.000671264184919812,0.0970800000000001,1.39132360479388,0.9001,0.00212037720700822,20000,0.372017760135484,0.000239356296358225,0.0338500920549196,0.371183839702087,0.34876756992187,0.394583217313991,0.416317666138723,0.428803233214164,0.372017760135484,0.856753752223379,1.13390047721593,0,0,0,0
"gaussian_phi080_N729_M27_Q27","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,27,27,12,100000,20000,"raw",0.91386,-0.0361399999999999,0.000887242359223228,-0.03576,0.000646541881214235,0.08614,1.31051353738757,0.91025,0.00202107567275449,20000,0.39328527885908,0.000396971046696829,0.0561401838108099,0.391177955945834,0.354395111453564,0.430135789706164,0.466516038564448,0.48961834068834,0.39328527885908,0.905732667800652,1,0,0,0,0
"gaussian_phi080_N729_M27_Q27","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,27,27,12,100000,20000,"K_leading",0.92202,-0.02798,0.000847933485598959,-0.0276,0.00061121693028037,0.07798,1.23770722975492,0.9183,0.00193681581468141,20000,0.405133554352706,0.000409316001292966,0.0578860240324836,0.402956760109785,0.36503819228011,0.443224939861131,0.48069665279823,0.504496650907121,0.405133554352706,0.933019145959229,1.03012641492201,0,0,0,0
"gaussian_phi080_N729_M27_Q27","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,27,27,12,100000,20000,"V_oracle",0.93817,-0.01183,0.000761623601918953,-0.01145,0.00054862736435567,0.0618300000000001,1.10203140866588,0.9354,0.00173820079392457,20000,0.430377985047412,0.00043577006153974,0.0616271931105658,0.427985851687848,0.387662319213866,0.470804294620708,0.510902069735168,0.53608234292425,0.430377985047412,0.991156856138862,1.09431501300007,0,0,0,0
"gaussian_phi080_N729_M27_Q27","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,27,27,12,100000,20000,"V_feasible",0.93323,-0.01677,0.00078937802794352,-0.01639,0.000577422733506511,0.06677,1.14365156633346,0.93025,0.0018011793011802,20000,0.424514161424956,0.000460302961550535,0.0650966691025268,0.421913308354308,0.37937290069562,0.4667810691187,0.509921697861733,0.537208881933696,0.424514161424956,0.977652519977367,1.07940516526952,0,0,0,0
"gaussian_phi080_N729_M27_Q27","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,27,27,12,100000,20000,"VK_leading_oracle",0.94491,-0.00508999999999993,0.000721492147566417,-0.00471,0.000531677520504542,0.05509,1.04080744151778,0.9424,0.00164745622096613,20000,0.443412392916949,0.000449514187843625,0.0635709060927582,0.440959259370262,0.399313885999213,0.48504196244946,0.526558047955509,0.552643581569221,0.443412392916949,1.02117498711779,1.12745738717525,0,0,0,0
"gaussian_phi080_N729_M27_Q27","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,27,27,12,100000,20000,"F_feasible_leading",0.94065,-0.00934999999999997,0.000747178542919964,-0.00897,0.00055650560463025,0.05935,1.08011536820382,0.93785,0.00170715227059568,20000,0.437539589680597,0.000474871203256981,0.0671569296026454,0.434808858552807,0.390983516486917,0.481257557086923,0.525653342092035,0.553750288885549,0.437539589680597,1.00764997098152,1.11252470712837,0,0,0,0
"gaussian_phi080_N729_M81_Q9","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,81,9,12,100000,20000,"raw",0.88348,-0.0665199999999999,0.00101460874035265,-0.06614,0.000875935315321152,0.11652,1.68770348153907,0.88085,0.00229077800648601,20000,0.383987624167901,0.000694760779961936,0.098254011762708,0.379003579356861,0.313747440460278,0.447760275842941,0.513003697387733,0.553760518902027,0.383987624167901,0.884320247757469,1,0,0,0,0.00489
"gaussian_phi080_N729_M81_Q9","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,81,9,12,100000,20000,"K_leading",0.90783,-0.0421699999999999,0.000914738711873505,-0.04179,0.00079664440337145,0.09217,1.40641956794922,0.9059,0.00206452403715723,20000,0.419397132387516,0.0007608834654228,0.107605171618636,0.413933652915975,0.342476878930754,0.489092211793761,0.560746294818888,0.604910560349199,0.419397132387516,0.965868045423071,1.09221523296837,0,0,0,0.00489
"gaussian_phi080_N729_M81_Q9","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,81,9,12,100000,20000,"V_oracle",0.89062,-0.05938,0.00098699551974667,-0.059,0.000853930495984843,0.10938,1.60488411249988,0.88745,0.00223475387347242,20000,0.393492714585522,0.000712454807822255,0.100756325180015,0.388339881182341,0.321491155857359,0.458921367595885,0.525965182010323,0.567299739695634,0.393492714585522,0.906210390522571,1.0247536374075,0,0,0,0.00489
"gaussian_phi080_N729_M81_Q9","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,81,9,12,100000,20000,"V_feasible",0.88906,-0.06094,0.00099313803874386,-0.06056,0.00086077422900708,0.11094,1.62239912338241,0.88625,0.0022451162275036,20000,0.392089899490233,0.000716493249913901,0.101327447137701,0.386612713733102,0.319582746289191,0.457694527042198,0.525475660885342,0.567198823506405,0.392089899490233,0.902979719233848,1.02110035535622,0,0,0,0.00489
"gaussian_phi080_N729_M81_Q9","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,81,9,12,100000,20000,"VK_leading_oracle",0.91393,-0.0360699999999999,0.000886915751917847,-0.03569,0.00077856810921268,0.08607,1.33740342708323,0.91185,0.00200473910397338,20000,0.429641102319551,0.000780120324413868,0.110325674306899,0.423901408880875,0.350804106905304,0.501038413256245,0.574783714433317,0.619935825341286,0.429641102319551,0.989459821454782,1.1188930977934,0,0,0,0.00489
"gaussian_phi080_N729_M81_Q9","gaussian_phi080_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.8,"phi = 0.80",729,81,9,12,100000,20000,"F_feasible_leading",0.91248,-0.03752,0.00089364562103778,-0.03714,0.000786010421129276,0.08752,1.35199926948534,0.91045,0.00201904429743381,20000,0.428262810508488,0.000784797533006727,0.110987131489506,0.422156663509326,0.349000224399739,0.499986258784034,0.574086509691071,0.620198492846004,0.428262810508488,0.986285627082027,1.11530368051973,0,0,0,0.00489
"gaussian_phi085_N729_M9_Q81","gaussian_phi085_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.85,"phi = 0.85",729,9,81,4,100000,20000,"raw",0.81831,-0.13169,0.00121933893524319,-0.13045,0.00106505366925483,0.18169,2.15195369419181,0.8236,0.00269520908279859,20000,0.349360816244732,0.000227543567613808,0.0321795199350207,0.348363966960609,0.327319260920008,0.370921686831887,0.391079882756628,0.403316818523037,0.349360816244732,0.688100916323504,1,0,0,0,0
"gaussian_phi085_N729_M9_Q81","gaussian_phi085_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.85,"phi = 0.85",729,9,81,4,100000,20000,"K_leading",0.82205,-0.12795,0.00120947838963745,-0.12671,0.00105193004737399,0.17795,2.11210269985493,0.8265,0.00267766456076933,20000,0.352709952549498,0.000229733768226955,0.0324892610761637,0.351709309148118,0.330449686243718,0.374455253291098,0.394854884829973,0.407165667973268,0.352709952549498,0.694697373776785,1.00958646805548,0,0,0,0
"gaussian_phi085_N729_M9_Q81","gaussian_phi085_N729","gaussian","Gaussian","inside formal moment assumptions","regular",0.85,"phi = 0.85",729,9,81,4,100000,20000,"V_oracle",0.94561,-0.00439000000000001,0.000717159172708542,-0.00315,0.000426851961487786,0.05439,1.03513002025466,0.9465,0.00159119059197822,20000,0.509448892083307,0.000333243968400582,0.0471278139691134,0.507948337936725,0.477389553932569,0.540999426685596,0.570562022478608,0.588425709790432,0.509448892083307,1.0034103229738,1.45823134248241,0,0,0,0
