"design_id","scenario_id","innovation","innovation_label","phi","N","M","Q","comparison","paired_coverage_difference","paired_coverage_difference_mcse","paired_mean_length_difference","paired_mean_length_difference_mcse"
"gaussian_phi025_N729_M27_Q27","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00045,6.70672795049852e-05,-0.000384885967288923,4.05777570739681e-07
"gaussian_phi025_N729_M27_Q27","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00095,0.000242263414315119,-0.00160441894487056,4.33201146232569e-05
"gaussian_phi025_N729_M27_Q27","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00089,0.000242678115879202,-0.00161847006267288,4.34050598788329e-05
"gaussian_phi025_N729_M81_Q9","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,81,9,"K_asym_full_minus_K_leading",-0.00054,7.3465216064337e-05,-0.0003907341538825,7.48953489159413e-07
"gaussian_phi025_N729_M81_Q9","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,81,9,"V_oracle_minus_V_feasible",0.00038,0.000146283184227374,-0.000318786467001392,1.14409843932771e-05
"gaussian_phi025_N729_M81_Q9","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00037,6.08166752353322e-05,-0.000391653377738588,7.51003967547959e-07
"gaussian_phi025_N729_M81_Q9","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00027,0.000133788826119747,-0.000462273281730906,1.22626936111163e-05
"gaussian_phi025_N729_M81_Q9","gaussian_phi025_N729","gaussian","Gaussian",0.25,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00014,0.000131148678985951,-0.000466199963599275,1.22830204615392e-05
"gaussian_phi030_N729_M9_Q81","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,9,81,"K_asym_full_minus_K_leading",-0.00069,8.3037991022661e-05,-0.000451354166786996,2.58151539108313e-07
"gaussian_phi030_N729_M9_Q81","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,9,81,"V_oracle_minus_V_feasible",0.00077,0.000169983410789404,-0.000290019192526453,2.15440880925936e-05
"gaussian_phi030_N729_M9_Q81","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00046,6.78080377189887e-05,-0.000469858002453253,2.69736431959012e-07
"gaussian_phi030_N729_M9_Q81","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",6e-04,0.000168513156657988,-0.000304989912511012,2.17027506332041e-05
"gaussian_phi030_N729_M9_Q81","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00059,0.000168809964066224,-0.00030995701851269,2.17547710011286e-05
"gaussian_phi030_N729_M27_Q27","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,27,27,"K_asym_full_minus_K_leading",-0.00056,7.48125655835949e-05,-0.000495398101968342,5.15650992738535e-07
"gaussian_phi030_N729_M27_Q27","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,27,27,"V_oracle_minus_V_feasible",0.00099,0.000250780437650705,-0.00148340580413969,4.31672343044043e-05
"gaussian_phi030_N729_M27_Q27","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00054,7.3465216064337e-05,-0.000501921486048272,5.23555669676195e-07
"gaussian_phi030_N729_M27_Q27","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00096,0.000240813961209975,-0.00167162526665543,4.43263856551396e-05
"gaussian_phi030_N729_M27_Q27","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00108,0.000238723492536991,-0.00168961992384928,4.44336029387687e-05
"gaussian_phi030_N729_M81_Q9","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,81,9,"K_asym_full_minus_K_leading",-0.00064,7.99747957776673e-05,-0.000511010800826128,9.74398241085649e-07
"gaussian_phi030_N729_M81_Q9","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,81,9,"V_oracle_minus_V_feasible",0.00054,0.000148314881158432,-0.000340906593355381,1.17800708284457e-05
"gaussian_phi030_N729_M81_Q9","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00059,7.67891787023384e-05,-0.000512499082749757,9.77678467115964e-07
"gaussian_phi030_N729_M81_Q9","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00035,0.000124494698639339,-0.000489345093912916,1.26307931800667e-05
"gaussian_phi030_N729_M81_Q9","gaussian_phi030_N729","gaussian","Gaussian",0.3,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00019,0.000132286862530411,-0.000494391243332455,1.26569594794706e-05
"gaussian_phi035_N729_M9_Q81","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,9,81,"K_asym_full_minus_K_leading",-6e-04,7.74368127223716e-05,-0.000571729481231154,3.29823828738392e-07
"gaussian_phi035_N729_M9_Q81","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,9,81,"V_oracle_minus_V_feasible",0.00073,0.000165816000281817,1.39668014646518e-06,2.0985983353809e-05
"gaussian_phi035_N729_M9_Q81","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00061,7.80790622599915e-05,-0.000600458744847517,3.47985005087165e-07
"gaussian_phi035_N729_M9_Q81","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00073,0.000164605412880074,-1.0385155383575e-05,2.11303081866379e-05
"gaussian_phi035_N729_M9_Q81","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00069,0.000164607138226444,-1.54686732393298e-05,2.11917253118951e-05
"gaussian_phi035_N729_M27_Q27","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,27,27,"K_asym_full_minus_K_leading",-8e-04,8.94073818920975e-05,-0.000630183686626309,6.61577693225767e-07
"gaussian_phi035_N729_M27_Q27","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,27,27,"V_oracle_minus_V_feasible",0.00104,0.000242878105019244,-0.00146651671222639,4.40096961464428e-05
"gaussian_phi035_N729_M27_Q27","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00071,8.42320007497121e-05,-0.000640265514611396,6.73972646810709e-07
"gaussian_phi035_N729_M27_Q27","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00071,0.000239364851127561,-0.00165550373278574,4.51724028668811e-05
"gaussian_phi035_N729_M27_Q27","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00076,0.000238316579255241,-0.00167778604550127,4.53049568844214e-05
"gaussian_phi035_N729_M81_Q9","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,81,9,"K_asym_full_minus_K_leading",-0.00068,8.24344827996121e-05,-0.000647534206384075,1.24504858531919e-06
"gaussian_phi035_N729_M81_Q9","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,81,9,"V_oracle_minus_V_feasible",4e-04,0.000142823681460883,-0.00033060734193438,1.19024811270529e-05
"gaussian_phi035_N729_M81_Q9","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00083,9.10669749796232e-05,-0.000649812222617438,1.25013451517046e-06
"gaussian_phi035_N729_M81_Q9","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00042,0.000125691662348542,-0.000479687819949549,1.27624130322933e-05
"gaussian_phi035_N729_M81_Q9","gaussian_phi035_N729","gaussian","Gaussian",0.35,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00046,0.000129607299102017,-0.000485858676192756,1.27946683771129e-05
"gaussian_phi040_N729_M9_Q81","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,9,81,"K_asym_full_minus_K_leading",-0.00089,9.42982922521888e-05,-0.000715781111879545,4.11122618719612e-07
"gaussian_phi040_N729_M9_Q81","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,9,81,"V_oracle_minus_V_feasible",0.00104,0.000162448292987273,0.000513687446226781,1.98472963685231e-05
"gaussian_phi040_N729_M9_Q81","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00088,9.37674992918081e-05,-0.000759382208685892,4.38649075484003e-07
"gaussian_phi040_N729_M9_Q81","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00105,0.000155207009803549,0.000506360862959339,1.99726952875214e-05
"gaussian_phi040_N729_M9_Q81","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00108,0.000156168434345097,0.000502227706535198,2.00420430745712e-05
"gaussian_phi040_N729_M27_Q27","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,27,27,"K_asym_full_minus_K_leading",-0.00085,9.21567139637655e-05,-0.000794974810747172,8.26540212226422e-07
"gaussian_phi040_N729_M27_Q27","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,27,27,"V_oracle_minus_V_feasible",0.00107,0.000244722597835792,-0.00156818337911924,4.57348900545065e-05
"gaussian_phi040_N729_M27_Q27","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00082,9.05171692751123e-05,-0.000810217688391774,8.45098949874245e-07
"gaussian_phi040_N729_M27_Q27","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00071,0.000233870703498877,-0.00176068859011971,4.6914088327609e-05
"gaussian_phi040_N729_M27_Q27","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00057,0.000230862045327593,-0.00178836216054343,4.70781074164009e-05
"gaussian_phi040_N729_M81_Q9","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,81,9,"K_asym_full_minus_K_leading",-0.00085,9.21567139637655e-05,-0.000820445930780048,1.55062086650092e-06
"gaussian_phi040_N729_M81_Q9","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,81,9,"V_oracle_minus_V_feasible",2e-05,0.00013341729273876,-0.000356631948261056,1.22643982304491e-05
"gaussian_phi040_N729_M81_Q9","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00083,9.10669749796232e-05,-0.000823895958388879,1.55819245726886e-06
"gaussian_phi040_N729_M81_Q9","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00038,0.0001296098915486,-0.000510219131858732,1.31438808276521e-05
"gaussian_phi040_N729_M81_Q9","gaussian_phi040_N729","gaussian","Gaussian",0.4,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00043,0.000130760552091293,-0.000517854034333488,1.31834782761894e-05
"gaussian_phi045_N729_M9_Q81","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,9,81,"K_asym_full_minus_K_leading",-0.00105,0.000102416209121403,-0.000891147308016489,5.15341218805707e-07
"gaussian_phi045_N729_M9_Q81","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,9,81,"V_oracle_minus_V_feasible",0.00238,0.000169539504058595,0.00135257251520763,1.86457566137345e-05
"gaussian_phi045_N729_M9_Q81","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00075,8.65704911878144e-05,-0.000956593214558636,5.5716003472493e-07
"gaussian_phi045_N729_M9_Q81","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00205,0.000161425634836465,0.00135110385763358,1.87515531404499e-05
"gaussian_phi045_N729_M9_Q81","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00197,0.000156401520498863,0.00134994058367515,1.8828651316976e-05
"gaussian_phi045_N729_M27_Q27","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,27,27,"K_asym_full_minus_K_leading",-0.00086,9.26967633032528e-05,-0.000996267188946366,1.05090368261459e-06
"gaussian_phi045_N729_M27_Q27","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,27,27,"V_oracle_minus_V_feasible",0.00075,0.000230856899288454,-0.00159648014861718,4.69049520280543e-05
"gaussian_phi045_N729_M27_Q27","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00101,0.000100448493761723,-0.00101904145147799,1.07917881046975e-06
"gaussian_phi045_N729_M27_Q27","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00037,0.000225608377484968,-0.00178954330565729,4.8089648749692e-05
"gaussian_phi045_N729_M27_Q27","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00069,0.00022382077642033,-0.00182326471644025,4.82898881200273e-05
"gaussian_phi045_N729_M81_Q9","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,81,9,"K_asym_full_minus_K_leading",-0.00119,0.000109022740103056,-0.00103123613942952,1.97405799746663e-06
"gaussian_phi045_N729_M81_Q9","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,81,9,"V_oracle_minus_V_feasible",0.00054,0.000137103143555207,-0.000361869447575785,1.26079262469788e-05
"gaussian_phi045_N729_M81_Q9","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00106,0.000102902234614701,-0.00103638177485649,1.98554945487419e-06
"gaussian_phi045_N729_M81_Q9","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00049,0.000136739847805458,-0.000518709505697342,1.35022123581611e-05
"gaussian_phi045_N729_M81_Q9","gaussian_phi045_N729","gaussian","Gaussian",0.45,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00037,0.000131524917745802,-0.000528019430263228,1.35503327627881e-05
"gaussian_phi050_N729_M9_Q81","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,9,81,"K_asym_full_minus_K_leading",-0.00128,0.000113065219397648,-0.00110703290746708,6.38501420764088e-07
"gaussian_phi050_N729_M9_Q81","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,9,81,"V_oracle_minus_V_feasible",0.00295,0.000178362813200878,0.00284035757074391,1.71178845799202e-05
"gaussian_phi050_N729_M9_Q81","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00101,0.000100448493761723,-0.00120496384329995,7.00680056760055e-07
"gaussian_phi050_N729_M9_Q81","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00327,0.000184373021166627,0.00284686920343594,1.72021570611427e-05
"gaussian_phi050_N729_M9_Q81","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.0032,0.000180825681193988,0.00285321231972982,1.72855873179681e-05
"gaussian_phi050_N729_M27_Q27","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,27,27,"K_asym_full_minus_K_leading",-0.00127,0.00011262325621282,-0.0012502403609238,1.31471645619899e-06
"gaussian_phi050_N729_M27_Q27","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,27,27,"V_oracle_minus_V_feasible",0.00088,0.000235356771579021,-0.00161381223242415,4.84645352109844e-05
"gaussian_phi050_N729_M27_Q27","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00127,0.00011262325621282,-0.00128425197283067,1.35650807124354e-06
"gaussian_phi050_N729_M27_Q27","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00099,0.000222465039740942,-0.00180609306377299,4.96554192061692e-05
"gaussian_phi050_N729_M27_Q27","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00112,0.000221783560886462,-0.00184698104744747,4.99004301499364e-05
"gaussian_phi050_N729_M81_Q9","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,81,9,"K_asym_full_minus_K_leading",-0.00138,0.000117392903579978,-0.00129656893846974,2.48546656359563e-06
"gaussian_phi050_N729_M81_Q9","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,81,9,"V_oracle_minus_V_feasible",0.00028,0.000131146437213826,-0.000365273008314851,1.28933054313577e-05
"gaussian_phi050_N729_M81_Q9","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00132,0.000114815973745286,-0.00130423567040876,2.50255721139623e-06
"gaussian_phi050_N729_M81_Q9","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00053,0.000139633040408994,-0.000523830626366661,1.380957402744e-05
"gaussian_phi050_N729_M81_Q9","gaussian_phi050_N729","gaussian","Gaussian",0.5,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00032,0.000134904254905395,-0.000535053352483681,1.38683848600284e-05
"gaussian_phi055_N729_M9_Q81","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,9,81,"K_asym_full_minus_K_leading",-0.00151,0.000122789860222649,-0.00138115318860197,7.96797573591387e-07
"gaussian_phi055_N729_M9_Q81","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,9,81,"V_oracle_minus_V_feasible",0.0054,0.000231751886916527,0.00516558817526373,1.52845081367625e-05
"gaussian_phi055_N729_M9_Q81","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00112,0.000105771299867586,-0.00152904869486328,8.91672435563702e-07
"gaussian_phi055_N729_M9_Q81","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00523,0.000228532258707458,0.00518092203566035,1.53460956410916e-05
"gaussian_phi055_N729_M9_Q81","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00484,0.000219468051575296,0.00520266385228001,1.54338605063795e-05
"gaussian_phi055_N729_M27_Q27","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,27,27,"K_asym_full_minus_K_leading",-0.00145,0.000120329214205021,-0.00157623019191904,1.66051709783786e-06
"gaussian_phi055_N729_M27_Q27","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,27,27,"V_oracle_minus_V_feasible",0.00049,0.000213302728488268,-0.00175610932663684,4.84926995109886e-05
"gaussian_phi055_N729_M27_Q27","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00149,0.000121975193295513,-0.00162727807819607,1.7234917901902e-06
"gaussian_phi055_N729_M27_Q27","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",6e-04,0.000216787614887705,-0.00194793222965248,4.96459622787198e-05
"gaussian_phi055_N729_M27_Q27","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00073,0.000214231486834451,-0.00199795501539888,4.99371895393337e-05
"gaussian_phi055_N729_M81_Q9","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,81,9,"K_asym_full_minus_K_leading",-0.00156,0.00012480312399214,-0.00163847406707272,3.14162733357098e-06
"gaussian_phi055_N729_M81_Q9","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,81,9,"V_oracle_minus_V_feasible",0.00063,0.000139628886560982,-0.000400135454580401,1.28903889942766e-05
"gaussian_phi055_N729_M81_Q9","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00145,0.000120329214205021,-0.00164994298334598,3.1672222496535e-06
"gaussian_phi055_N729_M81_Q9","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00037,0.000119577481106352,-0.000560344222587853,1.38145497904915e-05
"gaussian_phi055_N729_M81_Q9","gaussian_phi055_N729","gaussian","Gaussian",0.55,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",0.00031,0.000106297469356142,-0.00057387893466035,1.38856212882994e-05
"gaussian_phi060_N729_M9_Q81","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,9,81,"K_asym_full_minus_K_leading",-0.00212,0.000145448504814163,-0.00173119393856734,1.00065229215848e-06
"gaussian_phi060_N729_M9_Q81","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,9,81,"V_oracle_minus_V_feasible",0.00804,0.000282408182501526,0.0089958243094478,1.27567555549217e-05
"gaussian_phi060_N729_M9_Q81","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00135,0.000116111626545743,-0.00195731150391748,1.14624929502569e-06
"gaussian_phi060_N729_M9_Q81","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.0079,0.000279958360773237,0.0090190827798372,1.27946096220891e-05
"gaussian_phi060_N729_M9_Q81","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.00755,0.00027373477000053,0.00907261160647764,1.28819187540628e-05
"gaussian_phi060_N729_M27_Q27","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,27,27,"K_asym_full_minus_K_leading",-0.00171,0.00013065576799092,-0.00200455826576591,2.10818474477607e-06
"gaussian_phi060_N729_M27_Q27","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,27,27,"V_oracle_minus_V_feasible",0.00081,0.000213292976768902,-0.00169211841987332,4.8575988420955e-05
"gaussian_phi060_N729_M27_Q27","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00152,0.00012319516131114,-0.00208256483674488,2.20493321051497e-06
"gaussian_phi060_N729_M27_Q27","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00086,0.000210221421197887,-0.00187642924517643,4.96805732932396e-05
"gaussian_phi060_N729_M27_Q27","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.00073,0.000204682900973431,-0.00193633416523111,5.00281074214474e-05
"gaussian_phi060_N729_M81_Q9","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,81,9,"K_asym_full_minus_K_leading",-0.00177,0.00013292421784038,-0.00209304202609855,3.9933898357916e-06
"gaussian_phi060_N729_M81_Q9","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,81,9,"V_oracle_minus_V_feasible",0.00032,0.000118317859983858,-0.000382166362695874,1.278603511179e-05
"gaussian_phi060_N729_M81_Q9","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,81,9,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00178,0.000133298513438586,-0.0021105502998177,4.0322145818777e-06
"gaussian_phi060_N729_M81_Q9","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,81,9,"VK_asym_full_oracle_minus_VK_asym_full_feasible",4e-04,0.000119993933119303,-0.000540689016380199,1.3698350391081e-05
"gaussian_phi060_N729_M81_Q9","gaussian_phi060_N729","gaussian","Gaussian",0.6,729,81,9,"VK_leading_oracle_minus_F_feasible_leading",3e-04,0.000114887910557725,-0.000556841738586597,1.37829752823308e-05
"gaussian_phi065_N729_M9_Q81","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,9,81,"K_asym_full_minus_K_leading",-0.00261,0.000161344783991901,-0.00219506412173732,1.29452823173429e-06
"gaussian_phi065_N729_M9_Q81","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,9,81,"V_oracle_minus_V_feasible",0.01232,0.000348831467665875,0.0150939712486256,1.00862450760185e-05
"gaussian_phi065_N729_M9_Q81","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,9,81,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.00178,0.000133298513438586,-0.0025492783406404,1.52778335384109e-06
"gaussian_phi065_N729_M9_Q81","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,9,81,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.01228,0.000348271774527149,0.0151169712607514,1.0103239791684e-05
"gaussian_phi065_N729_M9_Q81","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,9,81,"VK_leading_oracle_minus_F_feasible_leading",0.01206,0.000345176412096126,0.0152339105453407,1.0189822751202e-05
"gaussian_phi065_N729_M27_Q27","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,27,27,"K_asym_full_minus_K_leading",-0.00212,0.000145448504814163,-0.00258003820661209,2.73172357591969e-06
"gaussian_phi065_N729_M27_Q27","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,27,27,"V_oracle_minus_V_feasible",0.00097,0.000212346513770344,-0.00142507718707601,4.79628476344358e-05
"gaussian_phi065_N729_M27_Q27","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,27,27,"VK_asym_full_oracle_minus_VK_leading_oracle",-0.0019,0.000137710165350625,-0.00270192488845564,2.88284350712853e-06
"gaussian_phi065_N729_M27_Q27","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,27,27,"VK_asym_full_oracle_minus_VK_asym_full_feasible",0.00106,0.000205886347026409,-0.00159227520345156,4.89874476784441e-05
"gaussian_phi065_N729_M27_Q27","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,27,27,"VK_leading_oracle_minus_F_feasible_leading",0.0012,0.000199964996586899,-0.00166178762966306,4.93993630910873e-05
"gaussian_phi065_N729_M81_Q9","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,81,9,"K_asym_full_minus_K_leading",-0.00226,0.00015016374226655,-0.00270906365072708,5.21604039276516e-06
"gaussian_phi065_N729_M81_Q9","gaussian_phi065_N729","gaussian","Gaussian",0.65,729,81,9,"V_oracle_minus_V_feasible",0.00048,0.0001208215294491,-0.000317976503378752,1.2551344153212e-05
