"scenario_id","design_id","innovation","innovation_label","dist_code","skewness","excess_kurtosis","assumption_status","severity_group","phi","phi_label","N","M","Q","L","seed","sigma2_long_run","B2_long_run","b_true","omega_M","omega_N","nu_oracle","aK_asym_full","factor_K_asym_full","factor_K_leading","variance_component","EL_component","leading_total_component","first_order_length_benchmark","aK_gaussian_exact","aK_exact_minus_asym"
"gaussian_phi095_N64","gaussian_phi095_N64_M4_Q16","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.95,"phi = 0.95",64,4,16,2,37634649,39,759.999999999999,19.4871794871795,3.7561875,27.570599153132,0.136238878202736,-91.4358974358974,2.4286858974359,0.90625,4.87179487179487,0.09375,4.96554487179487,2.57283065548217,-0.843590274508432,90.592307161389
"gaussian_phi095_N64","gaussian_phi095_N64_M8_Q8","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.95,"phi = 0.95",64,8,8,4,37634649,39,759.999999999999,19.4871794871795,7.02494097246094,27.570599153132,0.254798270195115,-85.4358974358974,2.3349358974359,0.8125,2.43589743589743,0.1875,2.62339743589743,2.57283065548217,-4.17653625900902,81.2593611768884
"gaussian_phi095_N64","gaussian_phi095_N64_M16_Q4","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.95,"phi = 0.95",64,16,4,5,37634649,39,759.999999999999,19.4871794871795,12.4060167609589,27.570599153132,0.449972693449774,-73.4358974358974,2.1474358974359,0.625,1.21794871794872,0.375,1.59294871794872,2.57283065548217,-13.4018036417683,60.0340937941291
"gaussian_phi000_N729","gaussian_phi000_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0,"phi = 0.00",729,9,81,4,607570144,1,0,0,1,1,1,13.5,0.981481481481482,0.981481481481482,0,0.0185185185185185,0.0185185185185185,0.145182517373337,13.5,0
"gaussian_phi000_N729","gaussian_phi000_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0,"phi = 0.00",729,27,27,12,607570144,1,0,0,1,1,1,40.5,0.944444444444444,0.944444444444444,0,0.0555555555555556,0.0555555555555556,0.145182517373337,40.5,-7.105427357601e-15
"gaussian_phi000_N729","gaussian_phi000_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0,"phi = 0.00",729,81,9,12,607570144,1,0,0,1,1,1,121.5,0.833333333333333,0.833333333333333,0,0.166666666666667,0.166666666666667,0.145182517373337,121.5,-1.4210854715202e-14
"gaussian_phi005_N729","gaussian_phi005_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.05,"phi = 0.05",729,9,81,4,612573644,1.10526315789474,0.110803324099723,0.100250626566416,1.09295167743924,1.10511116430887,0.988997046394663,12.9987468671679,0.982169071512801,0.981481481481482,0.0111389585073796,0.0185185185185185,0.0296574770258981,0.152622058104089,13.0051152151821,0.0063683480142025
"gaussian_phi005_N729","gaussian_phi005_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.05,"phi = 0.05",729,27,27,12,612573644,1.10526315789474,0.110803324099723,0.100250626566416,1.10115933107623,1.10511116430887,0.996424040078258,39.9987468671679,0.945132034475764,0.944444444444444,0.00371298616912652,0.0555555555555556,0.0592685417246821,0.152622058104089,40.0106810616703,0.0119341945023592
"gaussian_phi005_N729","gaussian_phi005_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.05,"phi = 0.05",729,81,9,12,612573644,1.10526315789474,0.110803324099723,0.100250626566416,1.1038952156219,1.10511116430887,0.998899704639464,120.998746867168,0.834020923364653,0.833333333333333,0.00123766205637551,0.166666666666667,0.167904328723042,0.152622058104089,121.032343022304,0.0335961551362232
"gaussian_phi010_N729","gaussian_phi010_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.1,"phi = 0.10",729,9,81,4,617577144,1.22222222222222,0.246913580246914,0.202020202020202,1.19478738,1.22188352046605,0.977824285202145,12.489898989899,0.982867079574898,0.981481481481482,0.0224466891133558,0.0185185185185185,0.0409652076318743,0.160483070955794,12.5081672592717,0.0182682693727205
"gaussian_phi010_N729","gaussian_phi010_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.1,"phi = 0.10",729,27,27,12,617577144,1.22222222222222,0.246913580246914,0.202020202020202,1.21307727480567,1.22188352046605,0.9927928926834,39.489898989899,0.945830042537862,0.944444444444444,0.00748222970445193,0.0555555555555556,0.0630377852600075,0.160483070955794,39.5155759418544,0.0256769519554183
"gaussian_phi010_N729","gaussian_phi010_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.1,"phi = 0.10",729,81,9,12,617577144,1.22222222222222,0.246913580246914,0.202020202020202,1.2191739064167,1.22188352046605,0.997782428517969,120.489898989899,0.83471893142675,0.833333333333333,0.00249407656815064,0.166666666666667,0.169160743234817,0.160483070955794,120.557967322113,0.0680683322142102
"gaussian_phi015_N729","gaussian_phi015_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.15,"phi = 0.15",729,9,81,4,622580644,1.35294117647059,0.41522491349481,0.30690537084399,1.30680507674479,1.3523715949706,0.966306214656339,11.9654731457801,0.983586456590151,0.981481481481482,0.0341005967604433,0.0185185185185185,0.0526191152789618,0.168834945777032,12.001740573811,0.0362674280309854
"gaussian_phi015_N729","gaussian_phi015_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.15,"phi = 0.15",729,27,27,12,622580644,1.35294117647059,0.41522491349481,0.30690537084399,1.33756247597078,1.3523715949706,0.989049519337075,38.9654731457801,0.946549419553114,0.944444444444444,0.0113668655868144,0.0555555555555556,0.06692242114237,0.168834945777032,39.0070311443928,0.0415579986127526
"gaussian_phi015_N729","gaussian_phi015_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.15,"phi = 0.15",729,81,9,12,622580644,1.35294117647059,0.41522491349481,0.30690537084399,1.34781494297065,1.3523715949706,0.996630621334485,119.96547314578,0.835438308442003,0.833333333333333,0.00378895519560481,0.166666666666667,0.170455621862271,0.168834945777032,120.069456278513,0.10398313273248
"gaussian_phi020_N729","gaussian_phi020_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.2,"phi = 0.20",729,9,81,4,627584144,1.5,0.625,0.416666666666667,1.43055559111111,1.4991426611797,0.954249137293835,11.4166666666667,0.984339277549154,0.981481481481482,0.0462962962962963,0.0185185185185185,0.0648148148148148,0.177760721392707,11.4780101713468,0.0613435046800888
"gaussian_phi020_N729","gaussian_phi020_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.2,"phi = 0.20",729,27,27,12,627584144,1.5,0.625,0.416666666666667,1.47685185185185,1.4991426611797,0.985130961912387,38.4166666666667,0.947302240512117,0.944444444444444,0.0154320987654321,0.0555555555555556,0.0709876543209877,0.177760721392707,38.4767126392083,0.06004597254163
"gaussian_phi020_N729","gaussian_phi020_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.2,"phi = 0.20",729,81,9,12,627584144,1.5,0.625,0.416666666666667,1.49228395061728,1.4991426611797,0.995424911357658,119.416666666667,0.836191129401006,0.833333333333333,0.0051440329218107,0.166666666666667,0.171810699588477,0.177760721392707,119.558655679302,0.141989012635676
"gaussian_phi025_N729","gaussian_phi025_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.25,"phi = 0.25",729,9,81,4,632587644,1.66666666666667,0.888888888888889,0.533333333333333,1.56790161132812,1.66544734034446,0.941429712814481,10.8333333333333,0.985139460448102,0.981481481481482,0.0592592592592593,0.0185185185185185,0.0777777777777778,0.18736125000268,10.928341570907,0.0950082375736514
"gaussian_phi025_N729","gaussian_phi025_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.25,"phi = 0.25",729,27,27,12,632587644,1.66666666666667,0.888888888888889,0.533333333333333,1.63374485596708,1.66544734034446,0.980964583142674,37.8333333333333,0.948102423411065,0.944444444444444,0.0197530864197531,0.0555555555555556,0.0753086419753086,0.18736125000268,37.915127584176,0.0817942508426341
"gaussian_phi025_N729","gaussian_phi025_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.25,"phi = 0.25",729,81,9,12,632587644,1.66666666666667,0.888888888888889,0.533333333333333,1.6556927297668,1.66544734034446,0.994142948659284,118.833333333333,0.836991312299954,0.833333333333333,0.0065843621399177,0.166666666666667,0.173251028806584,0.18736125000268,119.016192272739,0.182858939405492
"gaussian_phi030_N729","gaussian_phi030_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.3,"phi = 0.30",729,9,81,4,637591144,1.85714285714286,1.22448979591837,0.659340659340659,1.72109111333333,1.85546317292349,0.927580314419047,10.2032967032967,0.98600370822593,0.981481481481482,0.0732600732600733,0.0185185185185185,0.0917785917785918,0.19776092828906,10.3428278125842,0.139531109287528
"gaussian_phi030_N729","gaussian_phi030_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.3,"phi = 0.30",729,27,27,12,637591144,1.85714285714286,1.22448979591837,0.659340659340659,1.81179138321996,1.85546317292349,0.976463133119088,37.2032967032967,0.948966671188893,0.944444444444444,0.0244200244200244,0.0555555555555556,0.07997557997558,0.19776092828906,37.3110105094329,0.107713806136189
"gaussian_phi030_N729","gaussian_phi030_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.3,"phi = 0.30",729,81,9,12,637591144,1.85714285714286,1.22448979591837,0.659340659340659,1.84202569916856,1.85546317292349,0.992757887113565,118.203296703297,0.837855560077782,0.833333333333333,0.00814000814000814,0.166666666666667,0.174806674806675,0.19776092828906,118.430845875601,0.227549172304691
"gaussian_phi035_N729","gaussian_phi035_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.35,"phi = 0.35",729,9,81,4,642594644,2.07692307692308,1.65680473372781,0.797720797720798,1.89284817118924,2.07465036809766,0.912369717951498,9.51139601139601,0.986952817542667,0.981481481481482,0.0886356441911997,0.0185185185185185,0.107154162709718,0.209115767996126,9.70974454033574,0.198348528939727
"gaussian_phi035_N729","gaussian_phi035_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.35,"phi = 0.35",729,27,27,12,642594644,2.07692307692308,1.65680473372781,0.797720797720798,2.01555993863689,2.07465036809766,0.971517885437751,36.511396011396,0.94991578050563,0.944444444444444,0.0295452147303999,0.0555555555555556,0.0851007702859555,0.209115767996126,36.6504850542214,0.139089042825375
"gaussian_phi035_N729","gaussian_phi035_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.35,"phi = 0.35",729,81,9,12,642594644,2.07692307692308,1.65680473372781,0.797720797720798,2.05646869749434,2.07465036809766,0.99123627244238,117.511396011396,0.838804669394518,0.833333333333333,0.0098484049101333,0.166666666666667,0.1765150715768,0.209115767996126,117.788680243868,0.277284232472326
"gaussian_phi040_N729","gaussian_phi040_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.4,"phi = 0.40",729,9,81,4,647598144,2.33333333333333,2.22222222222222,0.952380952380952,2.08648448,2.33028501752782,0.895377374143502,8.73809523809524,0.988013586779019,0.981481481481482,0.105820105820106,0.0185185185185185,0.124338624338624,0.221625048666679,9.01492656052843,0.276831322433189
"gaussian_phi040_N729","gaussian_phi040_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.4,"phi = 0.40",729,27,27,12,647598144,2.33333333333333,2.22222222222222,0.952380952380952,2.25102880658585,2.33028501752782,0.965988619269392,35.7380952380952,0.950976549741982,0.944444444444444,0.0352733686067019,0.0555555555555556,0.0908289241622575,0.221625048666679,35.9158606236493,0.177765385554039
"gaussian_phi040_N729","gaussian_phi040_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.4,"phi = 0.40",729,81,9,12,647598144,2.33333333333333,2.22222222222222,0.952380952380952,2.30589849108368,2.33028501752782,0.989534959775002,116.738095238095,0.839865438630871,0.833333333333333,0.0117577895355673,0.166666666666667,0.178424456202234,0.221625048666679,117.071780242831,0.333685004735827
"gaussian_phi045_N729","gaussian_phi045_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.45,"phi = 0.45",729,9,81,4,652601644,2.63636363636364,2.97520661157025,1.12852664576803,2.30603526632812,2.63228242016121,0.876059213352531,7.85736677115987,0.989221719106777,0.981481481481482,0.125391849529781,0.0185185185185185,0.143910368048299,0.235548619994407,8.24111407557191,0.383747304412033
"gaussian_phi045_N729","gaussian_phi045_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.45,"phi = 0.45",729,27,27,12,652601644,2.63636363636364,2.97520661157025,1.12852664576803,2.52617079894581,2.63228242016121,0.959688360032091,34.8573667711599,0.952184682069739,0.944444444444444,0.0417972831765935,0.0555555555555556,0.0973528387321491,0.235548619994407,35.0838289358602,0.226462164700372
"gaussian_phi045_N729","gaussian_phi045_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.45,"phi = 0.45",729,81,9,12,652601644,2.63636363636364,2.97520661157025,1.12852664576803,2.59963269054178,2.63228242016121,0.987596418465832,115.85736677116,0.841073570958628,0.833333333333333,0.0139324277255312,0.166666666666667,0.180599094392198,0.235548619994407,116.256336626726,0.398969855565696
"gaussian_phi050_N729","gaussian_phi050_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.5,"phi = 0.50",729,9,81,4,657605144,3,4,1.33333333333333,2.55642361111111,2.99451303155007,0.853702616811727,6.83333333333333,0.990626428898034,0.981481481481482,0.148148148148148,0.0185185185185185,0.166666666666667,0.25123342917033,7.3674007080576,0.534067374724264
"gaussian_phi050_N729","gaussian_phi050_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.5,"phi = 0.50",729,27,27,12,657605144,3,4,1.33333333333333,2.85185185295564,2.99451303155007,0.952359139168421,33.8333333333333,0.953589391860997,0.944444444444444,0.0493827160493827,0.0555555555555556,0.104938271604938,0.25123342917033,34.1226482258188,0.289314892485415
"gaussian_phi050_N729","gaussian_phi050_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.5,"phi = 0.50",729,81,9,12,657605144,3,4,1.33333333333333,2.95061728395062,2.99451303155007,0.985341273476867,114.833333333333,0.842478280749886,0.833333333333333,0.0164609053497942,0.166666666666667,0.183127572016461,0.25123342917033,115.30961743905,0.476284105716474
"gaussian_phi055_N729","gaussian_phi055_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.55,"phi = 0.55",729,9,81,4,662608644,3.44444444444445,5.4320987654321,1.57706093189964,2.84365756007813,3.43699300580874,0.827367863499333,5.61469534050179,0.992298085952672,0.981481481481482,0.175228992433294,0.0185185185185185,0.193747510951812,0.269155740443329,6.36906855462327,0.754373214121475
"gaussian_phi055_N729","gaussian_phi055_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.55,"phi = 0.55",729,27,27,12,662608644,3.44444444444445,5.4320987654321,1.57706093189964,3.24325562093183,3.43699300580874,0.943631719776713,32.6146953405018,0.955261048915635,0.944444444444444,0.0584096641444312,0.0555555555555556,0.113965219699987,0.269155740443329,32.9875561678529,0.372860827351083
"gaussian_phi055_N729","gaussian_phi055_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.55,"phi = 0.55",729,81,9,12,662608644,3.44444444444445,5.4320987654321,1.57706093189964,3.37738149672306,3.43699300580874,0.982655912018172,113.614695340502,0.844149937804524,0.833333333333333,0.0194698880481437,0.166666666666667,0.18613655471481,0.269155740443329,114.184961384775,0.570266044273282
"gaussian_phi060_N729","gaussian_phi060_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.6,"phi = 0.60",729,9,81,4,667612144,4,7.5,1.875,3.17506474666667,3.98971193415638,0.795813030881898,4.125,0.994341563786008,0.981481481481482,0.208333333333333,0.0185185185185185,0.226851851851852,0.28999138250754,5.21837914666864,1.09337914666864
"gaussian_phi060_N729","gaussian_phi060_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.6,"phi = 0.60",729,27,27,12,667612144,4,7.5,1.875,3.7222225065251,3.98971193415638,0.932955202770088,31.125,0.957304526748971,0.944444444444444,0.0694444444444444,0.0555555555555556,0.125,0.28999138250754,31.6129404262122,0.48794042621217
"gaussian_phi060_N729","gaussian_phi060_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.6,"phi = 0.60",729,81,9,12,667612144,4,7.5,1.875,3.90740740740741,3.98971193415638,0.979370809695719,112.125,0.84619341563786,0.833333333333333,0.0231481481481481,0.166666666666667,0.189814814814815,0.28999138250754,112.813074826563,0.688074826562968
"gaussian_phi065_N729","gaussian_phi065_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.65,"phi = 0.65",729,9,81,4,672615644,4.71428571428571,10.6122448979592,2.25108225108225,3.55956960243924,4.6997284510512,0.757398994327652,2.24458874458874,0.996921003093843,0.981481481481482,0.25012025012025,0.0185185185185185,0.268638768638769,0.314739104736365,3.88745391290812,1.64286516831938
"gaussian_phi065_N729","gaussian_phi065_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.65,"phi = 0.65",729,27,27,12,672615644,4.71428571428571,10.6122448979592,2.25108225108225,4.32124309919427,4.6997284510512,0.919466548801925,29.2445887445887,0.959883966056806,0.944444444444444,0.0833734167067501,0.0555555555555556,0.138928972262306,0.314739104736365,29.8982606439088,0.653671899320088
"gaussian_phi065_N729","gaussian_phi065_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.65,"phi = 0.65",729,81,9,12,672615644,4.71428571428571,10.6122448979592,2.25108225108225,4.58327034517511,4.6997284510512,0.975220247916654,110.244588744589,0.848772854945694,0.833333333333333,0.02779113890225,0.166666666666667,0.194457805568917,0.314739104736365,111.085975600047,0.841386855458325
"gaussian_phi070_N729","gaussian_phi070_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.7,"phi = 0.70",729,9,81,4,677619144,5.66666666666667,15.5555555555556,2.74509803921569,4.00801858,5.64532845602804,0.709970838936796,-0.225490196078429,1.00030931439791,0.981481481481482,0.305010893246187,0.0185185185185185,0.323529411764706,0.344952208718429,2.3556621066953,2.58115230277372
"gaussian_phi070_N729","gaussian_phi070_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.7,"phi = 0.70",729,27,27,12,677619144,5.66666666666667,15.5555555555556,2.74509803921569,5.09057283839807,5.64532845602804,0.901731914812218,26.7745098039216,0.963272277360876,0.944444444444444,0.101670297748729,0.0555555555555556,0.157225853304285,0.344952208718429,27.6812984688332,0.906788664911677
"gaussian_phi070_N729","gaussian_phi070_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.7,"phi = 0.70",729,81,9,12,677619144,5.66666666666667,15.5555555555556,2.74509803921569,5.47462277091912,5.64532845602804,0.96976160263507,107.774509803922,0.852161166249765,0.833333333333333,0.0338900992495764,0.166666666666667,0.200556765916243,0.344952208718429,108.825122319562,1.05061251564081
"gaussian_phi075_N729","gaussian_phi075_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.75,"phi = 0.75",729,9,81,4,682622644,7,24,3.42857142857143,4.53355916341146,6.96707818930041,0.650711681458349,-3.64285714285714,1.00499706055262,0.981481481481482,0.380952380952381,0.0185185185185185,0.399470899470899,0.383212498147759,0.627300429908376,4.27015757276552
"gaussian_phi075_N729","gaussian_phi075_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.75,"phi = 0.75",729,27,27,12,682622644,7,24,3.42857142857143,6.11148738284019,6.96707818930041,0.877195176627387,23.3571428571429,0.967960023515579,0.944444444444444,0.126984126984127,0.0555555555555556,0.182539682539683,0.383212498147759,24.684826144005,1.32768328686213
"gaussian_phi075_N729","gaussian_phi075_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.75,"phi = 0.75",729,81,9,12,682622644,7,24,3.42857142857143,6.70370370372618,6.96707818930041,0.962197282932936,104.357142857143,0.856848912404468,0.833333333333333,0.0423280423280423,0.166666666666667,0.208994708994709,0.383212498147759,105.711967628885,1.35482477174206
"gaussian_phi080_N729","gaussian_phi080_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.8,"phi = 0.80",729,9,81,4,687626144,9,40,4.44444444444445,5.15207879111111,8.94513031550069,0.575964643263303,-8.72222222222223,1.01196463953666,0.981481481481482,0.493827160493827,0.0185185185185185,0.512345679012346,0.434217835836789,-1.22530034139119,7.49692188083104
"gaussian_phi080_N729","gaussian_phi080_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.8,"phi = 0.80",729,27,27,12,687626144,9,40,4.44444444444445,7.52210052094701,8.94513031550069,0.840915700010791,18.2777777777778,0.974927602499619,0.944444444444444,0.164609053497942,0.0555555555555556,0.220164609053498,0.434217835836789,20.4087482981142,2.13097052033647
"gaussian_phi080_N729","gaussian_phi080_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.8,"phi = 0.80",729,81,9,12,687626144,9,40,4.44444444444445,8.50617284648631,8.94513031550069,0.950927772594467,99.2777777777778,0.863816491388508,0.833333333333333,0.0548696844993142,0.166666666666667,0.221536351165981,0.434217835836789,101.116624518585,1.83884674080718
"gaussian_phi085_N729","gaussian_phi085_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.85,"phi = 0.85",729,9,81,4,692629644,12.3333333333333,75.5555555555555,6.12612612612612,5.88271016632812,12.2296905959457,0.481018724077803,-17.1306306306306,1.02349880744942,0.981481481481482,0.68068068068068,0.0185185185185185,0.699199199199199,0.507717411729885,-2.95502936519158,14.175601265439
"gaussian_phi085_N729","gaussian_phi085_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.85,"phi = 0.85",729,27,27,12,692629644,12.3333333333333,75.5555555555555,6.12612612612612,9.56975013983699,12.2296905959457,0.782501410379872,9.86936936936938,0.986461770412388,0.944444444444444,0.226893560226893,0.0555555555555556,0.282449115782449,0.507717411729885,13.931941457925,4.06257208855562
"gaussian_phi085_N729","gaussian_phi085_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.85,"phi = 0.85",729,81,9,12,692629644,12.3333333333333,75.5555555555555,6.12612612612612,11.4005504862736,12.2296905959457,0.932202691215504,90.8693693693694,0.875350659301277,0.833333333333333,0.0756311867422978,0.166666666666667,0.242297853408964,0.507717411729885,93.5941712892198,2.72480191985045
"gaussian_phi090_N729","gaussian_phi090_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.9,"phi = 0.90",729,9,81,4,697633144,19,180,9.47368421052632,6.74840978,18.7530864197531,0.359855952718894,-33.8684210526316,1.0464587394412,0.981481481481482,1.05263157894737,0.0185185185185185,1.07115009746589,0.628710480484503,-3.90462885229695,29.9637922003346
"gaussian_phi090_N729","gaussian_phi090_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.9,"phi = 0.90",729,27,27,12,697633144,19,180,9.47368421052632,12.7209982466869,18.7530864197531,0.678341578658092,-6.86842105263159,1.00942170240416,0.944444444444444,0.350877192982456,0.0555555555555556,0.406432748538012,0.628710480484503,3.75111610915517,10.6195371617868
"gaussian_phi090_N729","gaussian_phi090_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.9,"phi = 0.90",729,81,9,12,697633144,19,180,9.47368421052632,16.7782147267788,18.7530864197531,0.894690844548443,74.1315789473684,0.898310591293047,0.833333333333333,0.116959064327485,0.166666666666667,0.283625730994152,0.628710480484503,78.9501851808318,4.81860623346338
"gaussian_phi095_N729","gaussian_phi095_N729_M9_Q81","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.95,"phi = 0.95",729,9,81,4,702636644,39,759.999999999999,19.4871794871795,7.77661682118924,37.957475994513,0.204877079348305,-83.9358974358974,1.11513840526186,0.981481481481482,2.16524216524216,0.0185185185185185,2.18376068376068,0.894464246296894,-2.7904965497652,81.1454008861322
"gaussian_phi095_N729","gaussian_phi095_N729_M27_Q27","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.95,"phi = 0.95",729,27,27,12,702636644,39,759.999999999999,19.4871794871795,17.8985743779358,37.957475994513,0.471542796484232,-56.9358974358974,1.07810136822483,0.944444444444444,0.721747388414055,0.0555555555555556,0.77730294396961,0.894464246296894,-9.97219903420052,46.9636984016969
"gaussian_phi095_N729","gaussian_phi095_N729_M81_Q9","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.95,"phi = 0.95",729,81,9,12,702636644,39,759.999999999999,19.4871794871795,29.7644950655059,37.957475994513,0.784153695303886,24.0641025641026,0.966990257113714,0.833333333333333,0.240582462804685,0.166666666666667,0.407249129471352,0.894464246296894,39.2559000201206,15.191797456018
"gaussian_phi000_N4096","gaussian_phi000_N4096_M16_Q256","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0,"phi = 0.00",4096,16,256,8,1827096599,1,0,0,1,1,1,24,0.994140625,0.994140625,0,0.005859375,0.005859375,0.0612488745168767,24,0
"gaussian_phi000_N4096","gaussian_phi000_N4096_M64_Q64","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0,"phi = 0.00",4096,64,64,17,1827096599,1,0,0,1,1,1,96,0.9765625,0.9765625,0,0.0234375,0.0234375,0.0612488745168767,96,0
"gaussian_phi000_N4096","gaussian_phi000_N4096_M256_Q16","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0,"phi = 0.00",4096,256,16,17,1827096599,1,0,0,1,1,1,384,0.90625,0.90625,0,0.09375,0.09375,0.0612488745168767,384,0
"gaussian_phi005_N4096","gaussian_phi005_N4096_M16_Q256","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.05,"phi = 0.05",4096,16,256,8,1832100099,1.10526315789474,0.110803324099723,0.100250626566416,1.0983379501385,1.10523610630194,0.993758658331824,23.4987468671679,0.994263001253133,0.994140625,0.006265664160401,0.005859375,0.012125039160401,0.0643910704266262,23.5014676036039,0.00272073643594695
"gaussian_phi005_N4096","gaussian_phi005_N4096_M64_Q64","gaussian","Gaussian",1,0,0,"inside formal moment assumptions","regular",0.05,"phi = 0.05",4096,64,64,17,1832100099,1.10526315789474,0.110803324099723,0.100250626566416,1.10353185595568,1.10523610630194,0.998458021470215,95.4987468671679,0.976684876253133,0.9765625,0.00156641604010025,0.0234375,0.0250039160401003,0.0643910704266262,95.5038143550155,0.00506748784755473
